fnr_boot_lo,fnr_boot_hi,n_test_clusters,lam,lam_index,feasible,controlled_risk,region_fnr,marked_area_fraction,fp_components_per_image,fp_lam_index,n_test_images,n_test_components,n_missed_components,region_fnr_component_avg,monitor_ks,monitor_flag,fnr_stratum0,fnr_stratum1,fnr_stratum2,weight_ess,weight_p_test,realized_pixel_fnr,seed,class_name,alpha,rho,method,model,scheme,n_cal_images
,,,0.998,998,True,0.04693107039879142,0.04693107039879142,0.048988837748765945,13.216,998,203,1443.0,65.0,0.04504504504504504,0.04400000000000004,False,0.07573812580231065,0.011673151750972763,0.0,,,0.059837268627103125,93,person,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,199
,,,0.978,978,True,0.18408105316648224,0.18408105316648224,0.029698515310883522,6.436,978,203,1443.0,220.0,0.15246015246015246,0.04800000000000004,False,0.25802310654685495,0.03696498054474708,0.0,,,0.19402064511116496,93,person,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,199
,,,0.983,983,True,0.16463845440705696,0.16463845440705693,0.031364403665065765,7.088,983,203,1443.0,192.0,0.13305613305613306,0.051999999999999935,False,0.2220795892169448,0.03696498054474708,0.0,,,0.1760788555907309,93,person,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,199
,,,1.0,1000,True,0.0,0.0,1.0,0.188,1000,203,1443.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,93,person,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,199
,,,1.0,1000,True,0.0,0.0,1.0,0.188,1000,203,1443.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,93,person,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,199
,,,0.999,999,True,0.046785437432961416,0.046785437432961416,0.05647256597876549,15.772,999,203,1443.0,65.0,0.04504504504504504,0.05199999999999999,False,0.07188703465982028,0.017509727626459144,0.0,,,0.03951845068709097,93,person,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,199
,,,0.998,998,True,0.07408252182429002,0.07408252182429004,0.048988837748765945,13.216,998,203,1443.0,91.0,0.06306306306306306,0.04400000000000004,False,0.10012836970474968,0.02529182879377432,0.0,,,0.059837268627103125,93,person,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,199
,,,0.991,991,True,0.1750667685668982,0.17506676856689818,0.03584049269556999,8.688,991,203,1443.0,201.0,0.1392931392931393,0.04800000000000004,False,0.2246469833119384,0.05058365758754864,0.0,,,0.130310952076899,93,person,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,199
,,,0.983,983,True,0.23873618754419895,0.23873618754419895,0.031364403665065765,7.088,983,203,1443.0,276.0,0.19126819126819128,0.051999999999999935,False,0.3042362002567394,0.07587548638132295,0.0,,,0.1760788555907309,93,person,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,199
,,,1.0,1000,True,0.0,0.0,1.0,0.508,1000,123,345.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,93,rider,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,130
,,,1.0,1000,True,0.0,0.0,1.0,0.508,1000,123,345.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,93,rider,0.05,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,130
,,,0.999,999,True,0.12522260936895083,0.12522260936895083,0.017788076773285866,7.64,999,123,345.0,43.0,0.1246376811594203,0.068,False,0.2,0.04032258064516129,0.0,,,0.1508188780799448,93,rider,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,130
,,,1.0,1000,True,0.0,0.0,1.0,0.508,1000,123,345.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,93,rider,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,130
,,,0.997,997,True,0.19033452996867628,0.19033452996867634,0.012649179436266422,5.272,997,123,345.0,59.0,0.17101449275362318,0.04799999999999999,False,0.2789473684210526,0.04838709677419355,0.0,,,0.233942984286068,93,rider,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,130
,,,0.998,998,True,0.1692605497483546,0.16926054974835464,0.01437084749341011,6.18,998,123,345.0,51.0,0.14782608695652175,0.055999999999999994,False,0.23684210526315788,0.04838709677419355,0.0,,,0.20183506501178014,93,rider,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,130
,,,1.0,1000,True,0.0,0.0,1.0,0.508,1000,123,345.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,93,rider,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,130
,,,1.0,1000,True,0.0,0.0,1.0,0.508,1000,123,345.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,93,rider,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,130
,,,1.0,1000,True,0.0,0.0,1.0,0.508,1000,123,345.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,93,rider,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,130
,,,1.0,1000,True,0.0,0.0,1.0,0.508,1000,123,345.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,93,rider,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,130
,,,0.999,999,True,0.17048006194347656,0.17048006194347656,0.017788076773285866,7.64,999,123,345.0,54.0,0.1565217391304348,0.068,False,0.23157894736842105,0.06451612903225806,0.06451612903225806,,,0.1508188780799448,93,rider,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,130
,,,0.998,998,True,0.22743286523774328,0.2274328652377433,0.01437084749341011,6.18,998,123,345.0,69.0,0.2,0.055999999999999994,False,0.3,0.08064516129032258,0.06451612903225806,,,0.20183506501178014,93,rider,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,130
,,,1.0,1000,True,0.0,0.0,1.0,0.268,1000,183,961.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,93,bicycle,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,162
,,,1.0,1000,True,0.0,0.0,1.0,0.268,1000,183,961.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,93,bicycle,0.05,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,162
,,,0.999,999,True,0.0677934391049145,0.0677934391049145,0.030412359163165092,11.568,999,183,961.0,69.0,0.07180020811654526,0.05999999999999994,False,0.12075471698113208,0.014245014245014245,0.0,,,0.0845209780478472,93,bicycle,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,162
,,,0.998,998,True,0.08483820369066271,0.08483820369066271,0.025673050433397293,9.22,998,183,961.0,87.0,0.09053069719042664,0.064,False,0.1509433962264151,0.019943019943019943,0.0,,,0.11062381390432112,93,bicycle,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,162
,,,0.983,983,True,0.2435179851430742,0.24351798514307427,0.015407063998281956,3.904,983,183,961.0,214.0,0.222684703433923,0.06399999999999995,False,0.3584905660377358,0.06552706552706553,0.0125,,,0.24311598194943243,93,bicycle,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,162
,,,0.986,986,True,0.23621107186680956,0.23621107186680965,0.016122404485940933,4.28,986,183,961.0,204.0,0.21227887617065558,0.06399999999999995,False,0.3433962264150943,0.06267806267806268,0.0,,,0.22952567640079463,93,bicycle,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,162
,,,1.0,1000,True,0.0,0.0,1.0,0.268,1000,183,961.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,93,bicycle,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,162
,,,1.0,1000,True,0.0,0.0,1.0,0.268,1000,183,961.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,93,bicycle,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,162
,,,1.0,1000,True,0.0,0.0,1.0,0.268,1000,183,961.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,93,bicycle,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,162
,,,0.998,998,True,0.15041913156667253,0.15041913156667253,0.025673050433397293,9.22,998,183,961.0,130.0,0.13527575442247658,0.064,False,0.20754716981132076,0.05698005698005698,0.0,,,0.11062381390432112,93,bicycle,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,162
,,,0.993,993,True,0.2271701405165411,0.2271701405165411,0.01895461603999138,5.96,993,183,961.0,201.0,0.20915712799167535,0.05600000000000005,False,0.32075471698113206,0.08547008547008547,0.0125,,,0.17882088218835407,93,bicycle,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,162
,,,0.986,986,True,0.3104435736117846,0.3104435736117846,0.016122404485940933,4.28,986,183,961.0,270.0,0.2809573361082206,0.06399999999999995,False,0.4188679245283019,0.1339031339031339,0.0125,,,0.22952567640079463,93,bicycle,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,162
,,,0.761,761,True,,0.49397079092178914,0.016784226521849632,,-1,203,,,,,False,,,,,,0.4397205925477404,93,person,0.05,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.761,761,True,,0.6172743697133941,0.002465347293764353,,-1,123,,,,,False,,,,,,0.6257565103438256,93,rider,0.05,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.761,761,True,,0.5425439675072814,0.007993612438440323,,-1,183,,,,,False,,,,,,0.48585742527712394,93,bicycle,0.05,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.761,761,True,,0.5889737958677549,0.016784226521849632,,-1,203,,,,,False,,,,,,0.4397205925477404,93,person,0.05,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.761,761,True,,0.65945781860416,0.002465347293764353,,-1,123,,,,,False,,,,,,0.6257565103438256,93,rider,0.05,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.761,761,True,,0.6196271972623069,0.007993612438440323,,-1,183,,,,,False,,,,,,0.48585742527712394,93,bicycle,0.05,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.323,323,True,,0.6862587893194582,0.010539726354181767,,-1,203,,,,,False,,,,,,0.6307335375280573,93,person,0.1,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.323,323,True,,0.7458238013116062,0.001020752009935677,,-1,123,,,,,False,,,,,,0.8164138679269004,93,rider,0.1,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.323,323,True,,0.7100138732376375,0.005050411447882652,,-1,183,,,,,False,,,,,,0.6685603542212095,93,bicycle,0.1,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.323,323,True,,0.7688299964518529,0.010539726354181767,,-1,203,,,,,False,,,,,,0.6307335375280573,93,person,0.1,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.323,323,True,,0.8444852121681389,0.001020752009935677,,-1,123,,,,,False,,,,,,0.8164138679269004,93,rider,0.1,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.323,323,True,,0.78649471598719,0.005050411447882652,,-1,183,,,,,False,,,,,,0.6685603542212095,93,bicycle,0.1,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.036000000000000004,36,True,,0.8627304272034633,0.005144983064383268,,-1,203,,,,,False,,,,,,0.8558634543395407,93,person,0.2,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.036000000000000004,36,True,,0.8817357664918639,0.0003023662429768592,,-1,123,,,,,False,,,,,,0.9459902030879981,93,rider,0.2,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.036000000000000004,36,True,,0.8635719328289871,0.002331743249669671,,-1,183,,,,,False,,,,,,0.880191948216789,93,bicycle,0.2,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.036000000000000004,36,True,,0.9344715638791344,0.005144983064383268,,-1,203,,,,,False,,,,,,0.8558634543395407,93,person,0.2,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.036000000000000004,36,True,,0.9938408474993842,0.0003023662429768592,,-1,123,,,,,False,,,,,,0.9459902030879981,93,rider,0.2,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.036000000000000004,36,True,,0.9605704127977827,0.002331743249669671,,-1,183,,,,,False,,,,,,0.880191948216789,93,bicycle,0.2,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,1.0,1000,True,,0.0,1.0,,-1,203,,,,,False,,,,,,0.0,93,person,0.05,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,199
,,,1.0,1000,True,,0.0,1.0,,-1,203,,,,,False,,,,,,0.0,93,person,0.05,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,199
,,,0.998,998,True,,0.04693107039879142,0.048988837748765945,,-1,203,,,,,False,,,,,,0.059837268627103125,93,person,0.1,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,199
,,,0.998,998,True,,0.07408252182429002,0.048988837748765945,,-1,203,,,,,False,,,,,,0.059837268627103125,93,person,0.1,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,199
,,,0.983,983,True,,0.16463845440705696,0.031364403665065765,,-1,203,,,,,False,,,,,,0.1760788555907309,93,person,0.2,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,199
,,,0.983,983,True,,0.23873618754419895,0.031364403665065765,,-1,203,,,,,False,,,,,,0.1760788555907309,93,person,0.2,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,199
,,,1.0,1000,True,,0.0,1.0,,-1,123,,,,,False,,,,,,0.0,93,rider,0.05,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,130
,,,1.0,1000,True,,0.0,1.0,,-1,123,,,,,False,,,,,,0.0,93,rider,0.05,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,130
,,,1.0,1000,True,,0.0,1.0,,-1,123,,,,,False,,,,,,0.0,93,rider,0.1,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,130
,,,1.0,1000,True,,0.0,1.0,,-1,123,,,,,False,,,,,,0.0,93,rider,0.1,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,130
,,,0.998,998,True,,0.1692605497483546,0.01437084749341011,,-1,123,,,,,False,,,,,,0.20183506501178014,93,rider,0.2,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,130
,,,0.998,998,True,,0.22743286523774328,0.01437084749341011,,-1,123,,,,,False,,,,,,0.20183506501178014,93,rider,0.2,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,130
,,,1.0,1000,True,,0.0,1.0,,-1,183,,,,,False,,,,,,0.0,93,bicycle,0.05,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,162
,,,1.0,1000,True,,0.0,1.0,,-1,183,,,,,False,,,,,,0.0,93,bicycle,0.05,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,162
,,,0.998,998,True,,0.08483820369066271,0.025673050433397293,,-1,183,,,,,False,,,,,,0.11062381390432112,93,bicycle,0.1,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,162
,,,0.998,998,True,,0.15041913156667253,0.025673050433397293,,-1,183,,,,,False,,,,,,0.11062381390432112,93,bicycle,0.1,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,162
,,,0.987,987,True,,0.23247898124947305,0.01640693098306656,,-1,183,,,,,False,,,,,,0.22460158286192072,93,bicycle,0.2,0.1,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,162
,,,0.987,987,True,,0.301811131372785,0.01640693098306656,,-1,183,,,,,False,,,,,,0.22460158286192072,93,bicycle,0.2,0.5,lac_classcond,segformer_b2_cityscapes,cityscapes_val_half,162
,,,0.999,999,True,0.03543544483348511,0.03543544483348511,0.05765574797987938,15.752,999,194,1285.0,42.0,0.03268482490272374,0.06,False,0.057971014492753624,0.004347826086956522,0.0,,,0.05079663864044944,94,person,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,208
,,,1.0,1000,True,0.0,0.0,1.0,0.224,1000,194,1285.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,94,person,0.05,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,208
,,,0.993,993,True,0.11324051867084327,0.11324051867084327,0.038957804441452026,9.28,993,194,1285.0,111.0,0.08638132295719844,0.06400000000000006,False,0.14347826086956522,0.02608695652173913,0.0,,,0.14156312079727248,94,person,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,208
,,,0.996,996,True,0.0878138982564312,0.08781389825643121,0.043649304658174515,10.752,996,194,1285.0,83.0,0.06459143968871596,0.068,False,0.11014492753623188,0.015217391304347827,0.0,,,0.11422684057721949,94,person,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,208
,,,0.971,971,True,0.2242737090898656,0.22427370908986566,0.029056638479232788,5.916,971,194,1285.0,221.0,0.17198443579766537,0.06,False,0.2811594202898551,0.058695652173913045,0.0,,,0.24313682688185387,94,person,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,208
,,,0.973,973,True,0.2204690944605087,0.22046909446050875,0.02949921227991581,6.08,973,194,1285.0,215.0,0.16731517509727625,0.06,False,0.2768115942028985,0.05217391304347826,0.0,,,0.23713713641224377,94,person,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,208
,,,1.0,1000,True,0.0,0.0,1.0,0.224,1000,194,1285.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,94,person,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,208
,,,1.0,1000,True,0.0,0.0,1.0,0.224,1000,194,1285.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,94,person,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,208
,,,0.998,998,True,0.09622079752062836,0.09622079752062836,0.050160542130470276,13.068,998,194,1285.0,87.0,0.06770428015564202,0.064,False,0.10869565217391304,0.02608695652173913,0.0,,,0.08082067395059347,94,person,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,208
,,,0.996,996,True,0.13446364879929082,0.13446364879929082,0.043649304658174515,10.752,996,194,1285.0,123.0,0.09571984435797666,0.068,False,0.1463768115942029,0.04782608695652174,0.0,,,0.11422684057721949,94,person,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,208
,,,0.989,989,True,0.20621861179814963,0.20621861179814963,0.035529278218746185,8.156,989,194,1285.0,196.0,0.15252918287937745,0.05600000000000005,False,0.23768115942028986,0.06956521739130435,0.0,,,0.1699031820202326,94,person,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,208
,,,0.973,973,True,0.2878893764911208,0.2878893764911208,0.02949921227991581,6.08,973,194,1285.0,296.0,0.23035019455252917,0.06,False,0.3565217391304348,0.10869565217391304,0.0,,,0.23713713641224377,94,person,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,208
,,,1.0,1000,True,0.0,0.0,1.0,0.488,1000,128,387.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,94,rider,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,125
,,,1.0,1000,True,0.0,0.0,1.0,0.488,1000,128,387.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,94,rider,0.05,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,125
,,,1.0,1000,True,0.0,0.0,1.0,0.488,1000,128,387.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,94,rider,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,125
,,,1.0,1000,True,0.0,0.0,1.0,0.488,1000,128,387.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,94,rider,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,125
,,,0.998,998,True,0.13952752976190474,0.13952752976190474,0.015434985980391502,5.88,998,128,387.0,54.0,0.13953488372093023,0.06399999999999995,False,0.22488038277511962,0.047619047619047616,0.0,,,0.16490415369878952,94,rider,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,125
,,,0.999,999,True,0.09934895833333333,0.09934895833333333,0.018828848376870155,7.176,999,128,387.0,41.0,0.10594315245478036,0.06400000000000006,False,0.1722488038277512,0.034013605442176874,0.0,,,0.11705957170932504,94,rider,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,125
,,,1.0,1000,True,0.0,0.0,1.0,0.488,1000,128,387.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,94,rider,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,125
,,,1.0,1000,True,0.0,0.0,1.0,0.488,1000,128,387.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,94,rider,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,125
,,,1.0,1000,True,0.0,0.0,1.0,0.488,1000,128,387.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,94,rider,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,125
,,,1.0,1000,True,0.0,0.0,1.0,0.488,1000,128,387.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,94,rider,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,125
,,,0.999,999,True,0.13805183531746032,0.13805183531746032,0.018828848376870155,7.176,999,128,387.0,55.0,0.1421188630490956,0.06400000000000006,False,0.21052631578947367,0.061224489795918366,0.06451612903225806,,,0.11705957170932504,94,rider,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,125
,,,0.999,999,True,0.13805183531746032,0.13805183531746032,0.018828848376870155,7.176,999,128,387.0,55.0,0.1421188630490956,0.06400000000000006,False,0.21052631578947367,0.061224489795918366,0.06451612903225806,,,0.11705957170932504,94,rider,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,125
,,,1.0,1000,True,0.0,0.0,1.0,0.3,1000,175,885.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,94,bicycle,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,170
,,,1.0,1000,True,0.0,0.0,1.0,0.3,1000,175,885.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,94,bicycle,0.05,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,170
,,,0.999,999,True,0.055145188145188144,0.055145188145188144,0.03173559159040451,11.212,999,175,885.0,44.0,0.04971751412429379,0.05599999999999994,False,0.09174311926605505,0.011049723756906077,0.0,,,0.07349837873713444,94,bicycle,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,170
,,,0.999,999,True,0.055145188145188144,0.055145188145188144,0.03173559159040451,11.212,999,175,885.0,44.0,0.04971751412429379,0.05599999999999994,False,0.09174311926605505,0.011049723756906077,0.0,,,0.07349837873713444,94,bicycle,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,170
,,,0.99,990,True,0.18141948527662813,0.18141948527662813,0.01888684742152691,4.796,990,175,885.0,146.0,0.16497175141242937,0.06000000000000005,False,0.28440366972477066,0.06077348066298342,0.0,,,0.18765146685557177,94,bicycle,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,170
,,,0.989,989,True,0.19952152609295468,0.19952152609295468,0.01850118860602379,4.616,989,175,885.0,156.0,0.17627118644067796,0.06000000000000005,False,0.30504587155963303,0.06353591160220995,0.0,,,0.1945963352992201,94,bicycle,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,170
,,,1.0,1000,True,0.0,0.0,1.0,0.3,1000,175,885.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,94,bicycle,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,170
,,,1.0,1000,True,0.0,0.0,1.0,0.3,1000,175,885.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,94,bicycle,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,170
,,,1.0,1000,True,0.0,0.0,1.0,0.3,1000,175,885.0,0.0,0.0,0.0,False,0.0,0.0,0.0,,,0.0,94,bicycle,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,170
,,,0.999,999,True,0.09558983873269589,0.09558983873269586,0.03173559159040451,11.212,999,175,885.0,72.0,0.08135593220338982,0.05599999999999994,False,0.13761467889908258,0.03314917127071823,0.0,,,0.07349837873713444,94,bicycle,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,170
,,,0.995,995,True,0.17648262848262847,0.1764826284826285,0.021986093372106552,6.588,995,175,885.0,146.0,0.16497175141242937,0.052000000000000046,False,0.26605504587155965,0.08011049723756906,0.011494252873563218,,,0.13982747477354424,94,bicycle,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,170
,,,0.989,989,True,0.24707685964828824,0.2470768596482882,0.01850118860602379,4.616,989,175,885.0,201.0,0.2271186440677966,0.06000000000000005,False,0.3669724770642202,0.11049723756906077,0.011494252873563218,,,0.1945963352992201,94,bicycle,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,170
,,,0.755,755,True,,0.4799234751378795,0.017830485478043556,,-1,194,,,,,False,,,,,,0.4431669707878713,94,person,0.05,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.755,755,True,,0.580220734126984,0.002645843429490924,,-1,128,,,,,False,,,,,,0.5940563195532782,94,rider,0.05,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.755,755,True,,0.48836260564831996,0.009092613123357296,,-1,175,,,,,False,,,,,,0.4525331235324081,94,bicycle,0.05,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.755,755,True,,0.5835398824808274,0.017830485478043556,,-1,194,,,,,False,,,,,,0.4431669707878713,94,person,0.05,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.755,755,True,,0.6302362351190476,0.002645843429490924,,-1,128,,,,,False,,,,,,0.5940563195532782,94,rider,0.05,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.755,755,True,,0.570030969030969,0.009092613123357296,,-1,175,,,,,False,,,,,,0.4525331235324081,94,bicycle,0.05,0.5,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.318,318,True,,0.6805892880417712,0.01166603621095419,,-1,194,,,,,False,,,,,,0.6302105336698199,94,person,0.1,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.318,318,True,,0.7514539930555555,0.0010222358396276832,,-1,128,,,,,False,,,,,,0.7931106465899393,94,rider,0.1,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
,,,0.318,318,True,,0.6670991865277579,0.0058583165518939495,,-1,175,,,,,False,,,,,,0.6504376446633574,94,bicycle,0.1,0.1,lac_global,segformer_b2_cityscapes,cityscapes_val_half,250
