fnr_boot_lo,fnr_boot_hi,lam,lam_index,feasible,controlled_risk,region_fnr,marked_area_fraction,fp_components_per_image,n_test_images,n_test_components,monitor_ks,monitor_flag,fnr_stratum0,fnr_stratum1,fnr_stratum2,weight_ess,weight_p_test,seed,class_name,alpha,rho,method,model,scheme,n_cal_images
,,1.0,1000,False,0.0,0.0,1.0,0.36,160,383,0.0,False,0.0,0.0,0.0,102.00007438661095,0.7968126914816885,85,person,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,102
,,1.0,1000,False,0.0,0.0,1.0,0.36,160,383,0.0,False,0.0,0.0,0.0,102.00007438661095,0.7968126914816885,85,person,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,102
,,1.0,1000,False,0.0,0.0,1.0,0.932,17,25,0.0,False,0.0,0.0,0.0,56.000001430511574,0.8771929751179263,85,rider,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,56
,,1.0,1000,False,0.0,0.0,1.0,0.932,17,25,0.0,False,0.0,0.0,0.0,56.000001430511574,0.8771929751179263,85,rider,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,56
,,1.0,1000,False,0.0,0.0,1.0,0.932,17,25,0.0,False,0.0,0.0,0.0,56.000001430511574,0.8771929751179263,85,rider,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,56
,,1.0,1000,False,0.0,0.0,1.0,0.932,17,25,0.0,False,0.0,0.0,0.0,56.000001430511574,0.8771929751179263,85,rider,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,56
,,1.0,1000,False,0.0,0.0,1.0,0.932,17,25,0.0,False,0.0,0.0,0.0,56.000001430511574,0.8771929751179263,85,rider,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,56
,,1.0,1000,False,0.0,0.0,1.0,0.932,17,25,0.0,False,0.0,0.0,0.0,56.000001430511574,0.8771929751179263,85,rider,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,56
,,1.0,1000,False,0.0,0.0,1.0,0.844,39,88,0.0,False,0.0,0.0,0.0,85.00006079674986,0.8247422193895584,85,bicycle,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,85
,,1.0,1000,False,0.0,0.0,1.0,0.844,39,88,0.0,False,0.0,0.0,0.0,85.00006079674986,0.8247422193895584,85,bicycle,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,85
,,1.0,1000,False,0.0,0.0,1.0,0.844,39,88,0.0,False,0.0,0.0,0.0,85.00006079674986,0.8247422193895584,85,bicycle,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,85
,,1.0,1000,False,0.0,0.0,1.0,0.844,39,88,0.0,False,0.0,0.0,0.0,85.00006079674986,0.8247422193895584,85,bicycle,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,85
,,1.0,1000,False,0.0,0.0,1.0,0.844,39,88,0.0,False,0.0,0.0,0.0,85.00006079674986,0.8247422193895584,85,bicycle,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,85
,,1.0,1000,False,0.0,0.0,1.0,0.844,39,88,0.0,False,0.0,0.0,0.0,85.00006079674986,0.8247422193895584,85,bicycle,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,85
,,1.0,1000,False,0.0,0.0,1.0,0.432,142,370,0.0,False,0.0,0.0,0.0,89.00003194809273,0.817995884495651,86,person,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,89
,,1.0,1000,False,0.0,0.0,1.0,0.432,142,370,0.0,False,0.0,0.0,0.0,89.00003194809273,0.817995884495651,86,person,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,89
,,1.0,1000,False,0.0,0.0,1.0,0.432,142,370,0.0,False,0.0,0.0,0.0,89.00003194809273,0.817995884495651,86,person,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,89
,,1.0,1000,False,0.0,0.0,1.0,0.432,142,370,0.0,False,0.0,0.0,0.0,89.00003194809273,0.817995884495651,86,person,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,89
,,1.0,1000,False,0.0,0.0,1.0,0.432,142,370,0.0,False,0.0,0.0,0.0,89.00003194809273,0.817995884495651,86,person,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,89
,,1.0,1000,False,0.0,0.0,1.0,0.432,142,370,0.0,False,0.0,0.0,0.0,89.00003194809273,0.817995884495651,86,person,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,89
,,1.0,1000,False,0.0,0.0,1.0,0.916,21,28,0.0,False,0.0,0.0,0.0,57.00000047683726,0.8752735174963291,86,rider,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,57
,,1.0,1000,False,0.0,0.0,1.0,0.916,21,28,0.0,False,0.0,0.0,0.0,57.00000047683726,0.8752735174963291,86,rider,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,57
,,1.0,1000,False,0.0,0.0,1.0,0.916,21,28,0.0,False,0.0,0.0,0.0,57.00000047683726,0.8752735174963291,86,rider,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,57
,,1.0,1000,False,0.0,0.0,1.0,0.916,21,28,0.0,False,0.0,0.0,0.0,57.00000047683726,0.8752735174963291,86,rider,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,57
,,1.0,1000,False,0.0,0.0,1.0,0.916,21,28,0.0,False,0.0,0.0,0.0,57.00000047683726,0.8752735174963291,86,rider,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,57
,,1.0,1000,False,0.0,0.0,1.0,0.916,21,28,0.0,False,0.0,0.0,0.0,57.00000047683726,0.8752735174963291,86,rider,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,57
,,1.0,1000,False,0.0,0.0,1.0,0.824,44,86,0.0,False,0.0,0.0,0.0,75.00000953674346,0.8421052547042721,86,bicycle,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,75
,,1.0,1000,False,0.0,0.0,1.0,0.824,44,86,0.0,False,0.0,0.0,0.0,75.00000953674346,0.8421052547042721,86,bicycle,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,75
,,1.0,1000,False,0.0,0.0,1.0,0.824,44,86,0.0,False,0.0,0.0,0.0,75.00000953674346,0.8421052547042721,86,bicycle,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,75
,,1.0,1000,False,0.0,0.0,1.0,0.824,44,86,0.0,False,0.0,0.0,0.0,75.00000953674346,0.8421052547042721,86,bicycle,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,75
,,1.0,1000,False,0.0,0.0,1.0,0.824,44,86,0.0,False,0.0,0.0,0.0,75.00000953674346,0.8421052547042721,86,bicycle,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,75
,,1.0,1000,False,0.0,0.0,1.0,0.824,44,86,0.0,False,0.0,0.0,0.0,75.00000953674346,0.8421052547042721,86,bicycle,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,75
,,1.0,1000,False,0.0,0.0,1.0,0.404,149,383,0.0,False,0.0,0.0,0.0,104.00003433227889,0.7936507696227189,87,person,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,104
,,1.0,1000,False,0.0,0.0,1.0,0.404,149,383,0.0,False,0.0,0.0,0.0,104.00003433227889,0.7936507696227189,87,person,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,104
,,1.0,1000,False,0.0,0.0,1.0,0.404,149,383,0.0,False,0.0,0.0,0.0,104.00003433227889,0.7936507696227189,87,person,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,104
,,1.0,1000,False,0.0,0.0,1.0,0.404,149,383,0.0,False,0.0,0.0,0.0,104.00003433227889,0.7936507696227189,87,person,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,104
,,1.0,1000,False,0.0,0.0,1.0,0.404,149,383,0.0,False,0.0,0.0,0.0,104.00003433227889,0.7936507696227189,87,person,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,104
,,1.0,1000,False,0.0,0.0,1.0,0.404,149,383,0.0,False,0.0,0.0,0.0,104.00003433227889,0.7936507696227189,87,person,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,104
,,1.0,1000,False,0.0,0.0,1.0,0.912,22,30,0.0,False,0.0,0.0,0.0,64.00000691413882,0.8620689548862109,87,rider,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,64
,,1.0,1000,False,0.0,0.0,1.0,0.912,22,30,0.0,False,0.0,0.0,0.0,64.00000691413882,0.8620689548862109,87,rider,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,64
,,1.0,1000,False,0.0,0.0,1.0,0.912,22,30,0.0,False,0.0,0.0,0.0,64.00000691413882,0.8620689548862109,87,rider,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,64
,,1.0,1000,False,0.0,0.0,1.0,0.912,22,30,0.0,False,0.0,0.0,0.0,64.00000691413882,0.8620689548862109,87,rider,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,64
,,1.0,1000,False,0.0,0.0,1.0,0.912,22,30,0.0,False,0.0,0.0,0.0,64.00000691413882,0.8620689548862109,87,rider,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,64
,,1.0,1000,False,0.0,0.0,1.0,0.912,22,30,0.0,False,0.0,0.0,0.0,64.00000691413882,0.8620689548862109,87,rider,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,64
,,1.0,1000,False,0.0,0.0,1.0,0.832,42,81,0.0,False,0.0,0.0,0.0,93.00006628037875,0.8113589761446025,87,bicycle,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,93
,,1.0,1000,False,0.0,0.0,1.0,0.832,42,81,0.0,False,0.0,0.0,0.0,93.00006628037875,0.8113589761446025,87,bicycle,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,93
,,1.0,1000,False,0.0,0.0,1.0,0.832,42,81,0.0,False,0.0,0.0,0.0,93.00006628037875,0.8113589761446025,87,bicycle,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,93
,,1.0,1000,False,0.0,0.0,1.0,0.832,42,81,0.0,False,0.0,0.0,0.0,93.00006628037875,0.8113589761446025,87,bicycle,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,93
,,1.0,1000,False,0.0,0.0,1.0,0.832,42,81,0.0,False,0.0,0.0,0.0,93.00006628037875,0.8113589761446025,87,bicycle,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,93
,,1.0,1000,False,0.0,0.0,1.0,0.832,42,81,0.0,False,0.0,0.0,0.0,93.00006628037875,0.8113589761446025,87,bicycle,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,93
,,1.0,1000,False,0.0,0.0,1.0,0.38,155,385,0.0,False,0.0,0.0,0.0,105.00004291534965,0.792079178004532,88,person,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,105
,,1.0,1000,False,0.0,0.0,1.0,0.38,155,385,0.0,False,0.0,0.0,0.0,105.00004291534965,0.792079178004532,88,person,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,105
,,1.0,1000,False,0.0,0.0,1.0,0.38,155,385,0.0,False,0.0,0.0,0.0,105.00004291534965,0.792079178004532,88,person,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,105
,,1.0,1000,False,0.0,0.0,1.0,0.38,155,385,0.0,False,0.0,0.0,0.0,105.00004291534965,0.792079178004532,88,person,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,105
,,1.0,1000,False,0.0,0.0,1.0,0.38,155,385,0.0,False,0.0,0.0,0.0,105.00004291534965,0.792079178004532,88,person,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,105
,,1.0,1000,False,0.0,0.0,1.0,0.38,155,385,0.0,False,0.0,0.0,0.0,105.00004291534965,0.792079178004532,88,person,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,105
,,1.0,1000,False,0.0,0.0,1.0,0.92,20,24,0.0,False,0.0,0.0,0.0,60.999996662139985,0.8676789605802238,88,rider,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,61
,,1.0,1000,False,0.0,0.0,1.0,0.92,20,24,0.0,False,0.0,0.0,0.0,60.999996662139985,0.8676789605802238,88,rider,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,61
,,1.0,1000,False,0.0,0.0,1.0,0.92,20,24,0.0,False,0.0,0.0,0.0,60.999996662139985,0.8676789605802238,88,rider,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,61
,,1.0,1000,False,0.0,0.0,1.0,0.92,20,24,0.0,False,0.0,0.0,0.0,60.999996662139985,0.8676789605802238,88,rider,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,61
,,1.0,1000,False,0.0,0.0,1.0,0.92,20,24,0.0,False,0.0,0.0,0.0,60.999996662139985,0.8676789605802238,88,rider,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,61
,,1.0,1000,False,0.0,0.0,1.0,0.92,20,24,0.0,False,0.0,0.0,0.0,60.999996662139985,0.8676789605802238,88,rider,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,61
,,1.0,1000,False,0.0,0.0,1.0,0.856,36,82,0.0,False,0.0,0.0,0.0,86.00006937982239,0.8230452125778174,88,bicycle,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,86
,,1.0,1000,False,0.0,0.0,1.0,0.856,36,82,0.0,False,0.0,0.0,0.0,86.00006937982239,0.8230452125778174,88,bicycle,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,86
,,1.0,1000,False,0.0,0.0,1.0,0.856,36,82,0.0,False,0.0,0.0,0.0,86.00006937982239,0.8230452125778174,88,bicycle,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,86
,,1.0,1000,False,0.0,0.0,1.0,0.856,36,82,0.0,False,0.0,0.0,0.0,86.00006937982239,0.8230452125778174,88,bicycle,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,86
,,1.0,1000,False,0.0,0.0,1.0,0.856,36,82,0.0,False,0.0,0.0,0.0,86.00006937982239,0.8230452125778174,88,bicycle,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,86
,,1.0,1000,False,0.0,0.0,1.0,0.856,36,82,0.0,False,0.0,0.0,0.0,86.00006937982239,0.8230452125778174,88,bicycle,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,86
,,1.0,1000,False,0.0,0.0,1.0,0.4,150,389,0.0,False,0.0,0.0,0.0,104.00003433227889,0.7936507696227189,89,person,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,104
,,1.0,1000,False,0.0,0.0,1.0,0.4,150,389,0.0,False,0.0,0.0,0.0,104.00003433227889,0.7936507696227189,89,person,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,104
,,1.0,1000,False,0.0,0.0,1.0,0.4,150,389,0.0,False,0.0,0.0,0.0,104.00003433227889,0.7936507696227189,89,person,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,104
,,1.0,1000,False,0.0,0.0,1.0,0.4,150,389,0.0,False,0.0,0.0,0.0,104.00003433227889,0.7936507696227189,89,person,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,104
,,1.0,1000,False,0.0,0.0,1.0,0.4,150,389,0.0,False,0.0,0.0,0.0,104.00003433227889,0.7936507696227189,89,person,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,104
,,1.0,1000,False,0.0,0.0,1.0,0.4,150,389,0.0,False,0.0,0.0,0.0,104.00003433227889,0.7936507696227189,89,person,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,104
,,1.0,1000,False,0.0,0.0,1.0,0.904,24,30,0.0,False,0.0,0.0,0.0,58.999998569488625,0.871459693178456,89,rider,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,59
,,1.0,1000,False,0.0,0.0,1.0,0.904,24,30,0.0,False,0.0,0.0,0.0,58.999998569488625,0.871459693178456,89,rider,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,59
,,1.0,1000,False,0.0,0.0,1.0,0.904,24,30,0.0,False,0.0,0.0,0.0,58.999998569488625,0.871459693178456,89,rider,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,59
,,1.0,1000,False,0.0,0.0,1.0,0.904,24,30,0.0,False,0.0,0.0,0.0,58.999998569488625,0.871459693178456,89,rider,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,59
,,1.0,1000,False,0.0,0.0,1.0,0.904,24,30,0.0,False,0.0,0.0,0.0,58.999998569488625,0.871459693178456,89,rider,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,59
,,1.0,1000,False,0.0,0.0,1.0,0.904,24,30,0.0,False,0.0,0.0,0.0,58.999998569488625,0.871459693178456,89,rider,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,59
,,1.0,1000,False,0.0,0.0,1.0,0.8,50,109,0.0,False,0.0,0.0,0.0,88.00002336502237,0.8196721119254039,89,bicycle,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,88
,,1.0,1000,False,0.0,0.0,1.0,0.8,50,109,0.0,False,0.0,0.0,0.0,88.00002336502237,0.8196721119254039,89,bicycle,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,88
,,1.0,1000,False,0.0,0.0,1.0,0.8,50,109,0.0,False,0.0,0.0,0.0,88.00002336502237,0.8196721119254039,89,bicycle,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,88
,,1.0,1000,False,0.0,0.0,1.0,0.8,50,109,0.0,False,0.0,0.0,0.0,88.00002336502237,0.8196721119254039,89,bicycle,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,88
,,1.0,1000,False,0.0,0.0,1.0,0.8,50,109,0.0,False,0.0,0.0,0.0,88.00002336502237,0.8196721119254039,89,bicycle,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,88
,,1.0,1000,False,0.0,0.0,1.0,0.8,50,109,0.0,False,0.0,0.0,0.0,88.00002336502237,0.8196721119254039,89,bicycle,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,88
,,1.0,1000,False,0.0,0.0,1.0,0.412,147,392,0.0,False,0.0,0.0,0.0,102.00007438661095,0.7968126914816885,90,person,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,102
,,1.0,1000,False,0.0,0.0,1.0,0.412,147,392,0.0,False,0.0,0.0,0.0,102.00007438661095,0.7968126914816885,90,person,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,102
,,1.0,1000,False,0.0,0.0,1.0,0.412,147,392,0.0,False,0.0,0.0,0.0,102.00007438661095,0.7968126914816885,90,person,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,102
,,1.0,1000,False,0.0,0.0,1.0,0.412,147,392,0.0,False,0.0,0.0,0.0,102.00007438661095,0.7968126914816885,90,person,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,102
,,1.0,1000,False,0.0,0.0,1.0,0.412,147,392,0.0,False,0.0,0.0,0.0,102.00007438661095,0.7968126914816885,90,person,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,102
,,1.0,1000,False,0.0,0.0,1.0,0.412,147,392,0.0,False,0.0,0.0,0.0,102.00007438661095,0.7968126914816885,90,person,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,102
,,1.0,1000,False,0.0,0.0,1.0,0.944,14,18,0.0,False,0.0,0.0,0.0,68.00000309944154,0.8547008512174946,90,rider,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,68
,,1.0,1000,False,0.0,0.0,1.0,0.944,14,18,0.0,False,0.0,0.0,0.0,68.00000309944154,0.8547008512174946,90,rider,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,68
,,1.0,1000,False,0.0,0.0,1.0,0.944,14,18,0.0,False,0.0,0.0,0.0,68.00000309944154,0.8547008512174946,90,rider,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,68
,,1.0,1000,False,0.0,0.0,1.0,0.944,14,18,0.0,False,0.0,0.0,0.0,68.00000309944154,0.8547008512174946,90,rider,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,68
,,1.0,1000,False,0.0,0.0,1.0,0.944,14,18,0.0,False,0.0,0.0,0.0,68.00000309944154,0.8547008512174946,90,rider,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,68
,,1.0,1000,False,0.0,0.0,1.0,0.944,14,18,0.0,False,0.0,0.0,0.0,68.00000309944154,0.8547008512174946,90,rider,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,68
,,1.0,1000,False,0.0,0.0,1.0,0.848,38,91,0.0,False,0.0,0.0,0.0,88.00002336502237,0.8196721119254039,90,bicycle,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,88
,,1.0,1000,False,0.0,0.0,1.0,0.848,38,91,0.0,False,0.0,0.0,0.0,88.00002336502237,0.8196721119254039,90,bicycle,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,88
,,1.0,1000,False,0.0,0.0,1.0,0.848,38,91,0.0,False,0.0,0.0,0.0,88.00002336502237,0.8196721119254039,90,bicycle,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,88
,,1.0,1000,False,0.0,0.0,1.0,0.848,38,91,0.0,False,0.0,0.0,0.0,88.00002336502237,0.8196721119254039,90,bicycle,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,88
,,1.0,1000,False,0.0,0.0,1.0,0.848,38,91,0.0,False,0.0,0.0,0.0,88.00002336502237,0.8196721119254039,90,bicycle,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,88
,,1.0,1000,False,0.0,0.0,1.0,0.848,38,91,0.0,False,0.0,0.0,0.0,88.00002336502237,0.8196721119254039,90,bicycle,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,88
,,1.0,1000,False,0.0,0.0,1.0,0.392,152,406,0.0,False,0.0,0.0,0.0,102.00007438661095,0.7968126914816885,91,person,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,102
,,1.0,1000,False,0.0,0.0,1.0,0.392,152,406,0.0,False,0.0,0.0,0.0,102.00007438661095,0.7968126914816885,91,person,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,102
,,1.0,1000,False,0.0,0.0,1.0,0.392,152,406,0.0,False,0.0,0.0,0.0,102.00007438661095,0.7968126914816885,91,person,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,102
,,1.0,1000,False,0.0,0.0,1.0,0.392,152,406,0.0,False,0.0,0.0,0.0,102.00007438661095,0.7968126914816885,91,person,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,102
,,1.0,1000,False,0.0,0.0,1.0,0.392,152,406,0.0,False,0.0,0.0,0.0,102.00007438661095,0.7968126914816885,91,person,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,102
,,1.0,1000,False,0.0,0.0,1.0,0.392,152,406,0.0,False,0.0,0.0,0.0,102.00007438661095,0.7968126914816885,91,person,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,102
,,1.0,1000,False,0.0,0.0,1.0,0.912,22,26,0.0,False,0.0,0.0,0.0,65.0000059604645,0.8602150449423119,91,rider,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,65
,,1.0,1000,False,0.0,0.0,1.0,0.912,22,26,0.0,False,0.0,0.0,0.0,65.0000059604645,0.8602150449423119,91,rider,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,65
,,1.0,1000,False,0.0,0.0,1.0,0.912,22,26,0.0,False,0.0,0.0,0.0,65.0000059604645,0.8602150449423119,91,rider,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,65
,,1.0,1000,False,0.0,0.0,1.0,0.912,22,26,0.0,False,0.0,0.0,0.0,65.0000059604645,0.8602150449423119,91,rider,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,65
,,1.0,1000,False,0.0,0.0,1.0,0.912,22,26,0.0,False,0.0,0.0,0.0,65.0000059604645,0.8602150449423119,91,rider,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,65
,,1.0,1000,False,0.0,0.0,1.0,0.912,22,26,0.0,False,0.0,0.0,0.0,65.0000059604645,0.8602150449423119,91,rider,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,65
,,1.0,1000,False,0.0,0.0,1.0,0.836,41,82,0.0,False,0.0,0.0,0.0,92.00005769730659,0.8130080859559795,91,bicycle,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,92
,,1.0,1000,False,0.0,0.0,1.0,0.836,41,82,0.0,False,0.0,0.0,0.0,92.00005769730659,0.8130080859559795,91,bicycle,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,92
,,1.0,1000,False,0.0,0.0,1.0,0.836,41,82,0.0,False,0.0,0.0,0.0,92.00005769730659,0.8130080859559795,91,bicycle,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,92
,,1.0,1000,False,0.0,0.0,1.0,0.836,41,82,0.0,False,0.0,0.0,0.0,92.00005769730659,0.8130080859559795,91,bicycle,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,92
,,1.0,1000,False,0.0,0.0,1.0,0.836,41,82,0.0,False,0.0,0.0,0.0,92.00005769730659,0.8130080859559795,91,bicycle,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,92
,,1.0,1000,False,0.0,0.0,1.0,0.836,41,82,0.0,False,0.0,0.0,0.0,92.00005769730659,0.8130080859559795,91,bicycle,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,92
,,1.0,1000,False,0.0,0.0,1.0,0.384,154,387,0.0,False,0.0,0.0,0.0,95.00008344652429,0.8080807458063958,92,person,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,95
,,1.0,1000,False,0.0,0.0,1.0,0.384,154,387,0.0,False,0.0,0.0,0.0,95.00008344652429,0.8080807458063958,92,person,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,95
