lam,lam_index,feasible,controlled_risk,region_fnr,marked_area_fraction,fp_components_per_image,fp_lam_index,monitor_ks,monitor_flag,fnr_stratum0,fnr_stratum1,fnr_stratum2,weight_ess,weight_p_test,n_test_images,seed,class_name,alpha,rho,method,model,scheme,n_cal_images,region_fnr_component_avg,fnr_boot_lo,fnr_boot_hi,n_test_clusters,n_test_components,n_missed_components
1.0,1000,False,0.0,0.0,1.0,0.9225512528473804,1000.0,0.0,False,0.0,0.0,0.0,,,34,49,bicycle,0.1,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.0,,,,65.0,0.0
1.0,1000,True,0.0,0.0,1.0,0.9225512528473804,1000.0,0.0,False,0.0,0.0,0.0,,,34,49,bicycle,0.1,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.0,,,,65.0,0.0
,-1,True,,0.6200980392156863,0.0003281803510617465,,,,False,,,,,,439,49,bicycle,0.1,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.5230769230769231,,,,,
1.0,1000,False,0.0,0.0,1.0,0.9225512528473804,1000.0,0.0,False,0.0,0.0,0.0,,,34,49,bicycle,0.2,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.0,,,,65.0,0.0
1.0,1000,True,0.0,0.0,1.0,0.9225512528473804,1000.0,0.0,False,0.0,0.0,0.0,,,34,49,bicycle,0.2,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.0,,,,65.0,0.0
,-1,True,,0.6200980392156863,0.0003281803510617465,,,,False,,,,,,439,49,bicycle,0.2,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.5230769230769231,,,,,
1.0,1000,False,0.0,0.0,1.0,0.9225512528473804,1000.0,0.0,False,0.0,0.0,0.0,,,34,49,bicycle,0.05,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.0,,,,65.0,0.0
1.0,1000,True,0.0,0.0,1.0,0.9225512528473804,1000.0,0.0,False,0.0,0.0,0.0,,,34,49,bicycle,0.05,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.0,,,,65.0,0.0
,-1,True,,0.6629901960784315,0.0003281803510617465,,,,False,,,,,,439,49,bicycle,0.05,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.6153846153846154,,,,,
1.0,1000,False,0.0,0.0,1.0,0.9225512528473804,1000.0,0.0,False,0.0,0.0,0.0,,,34,49,bicycle,0.1,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.0,,,,65.0,0.0
1.0,1000,True,0.0,0.0,1.0,0.9225512528473804,1000.0,0.0,False,0.0,0.0,0.0,,,34,49,bicycle,0.1,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.0,,,,65.0,0.0
,-1,True,,0.6629901960784315,0.0003281803510617465,,,,False,,,,,,439,49,bicycle,0.1,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.6153846153846154,,,,,
1.0,1000,False,0.0,0.0,1.0,0.9225512528473804,1000.0,0.0,False,0.0,0.0,0.0,,,34,49,bicycle,0.2,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.0,,,,65.0,0.0
1.0,1000,True,0.0,0.0,1.0,0.9225512528473804,1000.0,0.0,False,0.0,0.0,0.0,,,34,49,bicycle,0.2,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.0,,,,65.0,0.0
,-1,True,,0.6629901960784315,0.0003281803510617465,,,,False,,,,,,439,49,bicycle,0.2,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,3,0.6153846153846154,,,,,
1.0,1000,False,0.0,0.0,1.0,0.7603485838779956,1000.0,0.0,False,0.0,0.0,0.0,,,110,50,person,0.05,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,5,0.0,,,,239.0,0.0
1.0,1000,True,0.0,0.0,1.0,0.7603485838779956,1000.0,0.0,False,0.0,0.0,0.0,,,110,50,person,0.05,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,5,0.0,,,,239.0,0.0
,-1,True,,0.6663852813852814,0.0007286886102519929,,,,False,,,,,,459,50,person,0.05,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,5,0.5983263598326359,,,,,
1.0,1000,False,0.0,0.0,1.0,0.7603485838779956,1000.0,0.0,False,0.0,0.0,0.0,,,110,50,person,0.1,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,5,0.0,,,,239.0,0.0
1.0,1000,True,0.0,0.0,1.0,0.7603485838779956,1000.0,0.0,False,0.0,0.0,0.0,,,110,50,person,0.1,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,5,0.0,,,,239.0,0.0
,-1,True,,0.6663852813852814,0.0007286886102519929,,,,False,,,,,,459,50,person,0.1,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,5,0.5983263598326359,,,,,
1.0,1000,True,0.0,0.0,1.0,0.7603485838779956,1000.0,0.0,False,0.0,0.0,0.0,,,110,50,person,0.2,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,5,0.0,,,,239.0,0.0
1.0,1000,True,0.0,0.0,1.0,0.7603485838779956,1000.0,0.0,False,0.0,0.0,0.0,,,110,50,person,0.2,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,5,0.0,,,,239.0,0.0
,-1,True,,0.6663852813852814,0.0007286886102519929,,,,False,,,,,,459,50,person,0.2,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,5,0.5983263598326359,,,,,
1.0,1000,False,0.0,0.0,1.0,0.7603485838779956,1000.0,0.0,False,0.0,0.0,0.0,,,110,50,person,0.05,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,5,0.0,,,,239.0,0.0
1.0,1000,True,0.0,0.0,1.0,0.7603485838779956,1000.0,0.0,False,0.0,0.0,0.0,,,110,50,person,0.05,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,5,0.0,,,,239.0,0.0
,-1,True,,0.7488636363636364,0.0007286886102519929,,,,False,,,,,,459,50,person,0.05,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,5,0.7280334728033473,,,,,
1.0,1000,False,0.0,0.0,1.0,0.7603485838779956,1000.0,0.0,False,0.0,0.0,0.0,,,110,50,person,0.1,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,5,0.0,,,,239.0,0.0
1.0,1000,True,0.0,0.0,1.0,0.7603485838779956,1000.0,0.0,False,0.0,0.0,0.0,,,110,50,person,0.1,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,5,0.0,,,,239.0,0.0
,-1,True,,0.7488636363636364,0.0007286886102519929,,,,False,,,,,,459,50,person,0.1,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,5,0.7280334728033473,,,,,
1.0,1000,True,0.0,0.0,1.0,0.7603485838779956,1000.0,0.0,False,0.0,0.0,0.0,,,110,50,person,0.2,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,5,0.0,,,,239.0,0.0
1.0,1000,True,0.0,0.0,1.0,0.7603485838779956,1000.0,0.0,False,0.0,0.0,0.0,,,110,50,person,0.2,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,5,0.0,,,,239.0,0.0
,-1,True,,0.7488636363636364,0.0007286886102519929,,,,False,,,,,,459,50,person,0.2,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,5,0.7280334728033473,,,,,
,-1,False,,,,,-1.0,,False,,,,,,459,50,rider,0.05,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,459,50,rider,0.05,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6666666666666666,0.00017113890498876572,,,,False,,,,,,459,50,rider,0.05,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.6666666666666666,,,,,
,-1,False,,,,,-1.0,,False,,,,,,459,50,rider,0.1,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,459,50,rider,0.1,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6666666666666666,0.00017113890498876572,,,,False,,,,,,459,50,rider,0.1,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.6666666666666666,,,,,
,-1,False,,,,,-1.0,,False,,,,,,459,50,rider,0.2,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,459,50,rider,0.2,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6666666666666666,0.00017113890498876572,,,,False,,,,,,459,50,rider,0.2,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.6666666666666666,,,,,
,-1,False,,,,,-1.0,,False,,,,,,459,50,rider,0.05,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,459,50,rider,0.05,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6777777777777777,0.00017113890498876572,,,,False,,,,,,459,50,rider,0.05,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.6923076923076923,,,,,
,-1,False,,,,,-1.0,,False,,,,,,459,50,rider,0.1,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,459,50,rider,0.1,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6777777777777777,0.00017113890498876572,,,,False,,,,,,459,50,rider,0.1,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.6923076923076923,,,,,
,-1,False,,,,,-1.0,,False,,,,,,459,50,rider,0.2,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,459,50,rider,0.2,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6777777777777777,0.00017113890498876572,,,,False,,,,,,459,50,rider,0.2,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.6923076923076923,,,,,
,-1,False,,,,,-1.0,,False,,,,,,459,50,bicycle,0.05,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,459,50,bicycle,0.05,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6273148148148148,0.00029977544909343123,,,,False,,,,,,459,50,bicycle,0.05,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.5303030303030303,,,,,
,-1,False,,,,,-1.0,,False,,,,,,459,50,bicycle,0.1,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,459,50,bicycle,0.1,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6273148148148148,0.00029977544909343123,,,,False,,,,,,459,50,bicycle,0.1,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.5303030303030303,,,,,
,-1,False,,,,,-1.0,,False,,,,,,459,50,bicycle,0.2,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,459,50,bicycle,0.2,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6273148148148148,0.00029977544909343123,,,,False,,,,,,459,50,bicycle,0.2,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.5303030303030303,,,,,
,-1,False,,,,,-1.0,,False,,,,,,459,50,bicycle,0.05,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,459,50,bicycle,0.05,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.667824074074074,0.00029977544909343123,,,,False,,,,,,459,50,bicycle,0.05,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.6212121212121212,,,,,
,-1,False,,,,,-1.0,,False,,,,,,459,50,bicycle,0.1,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,459,50,bicycle,0.1,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.667824074074074,0.00029977544909343123,,,,False,,,,,,459,50,bicycle,0.1,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.6212121212121212,,,,,
,-1,False,,,,,-1.0,,False,,,,,,459,50,bicycle,0.2,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,459,50,bicycle,0.2,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.667824074074074,0.00029977544909343123,,,,False,,,,,,459,50,bicycle,0.2,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.6212121212121212,,,,,
1.0,1000,False,0.0,0.0,1.0,0.7153846153846154,1000.0,0.0,False,0.0,0.0,0.0,,,111,51,person,0.05,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.0,,,,235.0,0.0
0.999,999,True,0.1003003003003003,0.1003003003003003,0.017426958307623863,18.361538461538462,999.0,0.21435897435897439,False,0.11333333333333333,0.01282051282051282,0.0,,,111,51,person,0.05,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.07659574468085106,,,,235.0,18.0
,-1,True,,0.6741098241098241,0.0007567676366306841,,,,False,,,,,,390,51,person,0.05,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.6085106382978723,,,,,
1.0,1000,False,0.0,0.0,1.0,0.7153846153846154,1000.0,0.0,False,0.0,0.0,0.0,,,111,51,person,0.1,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.0,,,,235.0,0.0
0.999,999,True,0.1003003003003003,0.1003003003003003,0.017426958307623863,18.361538461538462,999.0,0.21435897435897439,False,0.11333333333333333,0.01282051282051282,0.0,,,111,51,person,0.1,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.07659574468085106,,,,235.0,18.0
,-1,True,,0.6741098241098241,0.0007567676366306841,,,,False,,,,,,390,51,person,0.1,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.6085106382978723,,,,,
1.0,1000,False,0.0,0.0,1.0,0.7153846153846154,1000.0,0.0,False,0.0,0.0,0.0,,,111,51,person,0.2,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.0,,,,235.0,0.0
0.999,999,True,0.1003003003003003,0.1003003003003003,0.017426958307623863,18.361538461538462,999.0,0.21435897435897439,False,0.11333333333333333,0.01282051282051282,0.0,,,111,51,person,0.2,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.07659574468085106,,,,235.0,18.0
,-1,True,,0.6741098241098241,0.0007567676366306841,,,,False,,,,,,390,51,person,0.2,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.6085106382978723,,,,,
1.0,1000,False,0.0,0.0,1.0,0.7153846153846154,1000.0,0.0,False,0.0,0.0,0.0,,,111,51,person,0.05,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.0,,,,235.0,0.0
1.0,1000,True,0.0,0.0,1.0,0.7153846153846154,1000.0,0.0,False,0.0,0.0,0.0,,,111,51,person,0.05,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.0,,,,235.0,0.0
,-1,True,,0.7564886314886314,0.0007567676366306841,,,,False,,,,,,390,51,person,0.05,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.7319148936170212,,,,,
1.0,1000,False,0.0,0.0,1.0,0.7153846153846154,1000.0,0.0,False,0.0,0.0,0.0,,,111,51,person,0.1,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.0,,,,235.0,0.0
1.0,1000,True,0.0,0.0,1.0,0.7153846153846154,1000.0,0.0,False,0.0,0.0,0.0,,,111,51,person,0.1,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.0,,,,235.0,0.0
,-1,True,,0.7564886314886314,0.0007567676366306841,,,,False,,,,,,390,51,person,0.1,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.7319148936170212,,,,,
1.0,1000,False,0.0,0.0,1.0,0.7153846153846154,1000.0,0.0,False,0.0,0.0,0.0,,,111,51,person,0.2,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.0,,,,235.0,0.0
1.0,1000,True,0.0,0.0,1.0,0.7153846153846154,1000.0,0.0,False,0.0,0.0,0.0,,,111,51,person,0.2,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.0,,,,235.0,0.0
,-1,True,,0.7564886314886314,0.0007567676366306841,,,,False,,,,,,390,51,person,0.2,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,2,0.7319148936170212,,,,,
,-1,False,,,,,-1.0,,False,,,,,,390,51,rider,0.05,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,390,51,rider,0.05,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.7068965517241379,0.0001823497877921909,,,,False,,,,,,390,51,rider,0.05,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.6923076923076923,,,,,
,-1,False,,,,,-1.0,,False,,,,,,390,51,rider,0.1,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,390,51,rider,0.1,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.7068965517241379,0.0001823497877921909,,,,False,,,,,,390,51,rider,0.1,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.6923076923076923,,,,,
,-1,False,,,,,-1.0,,False,,,,,,390,51,rider,0.2,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,390,51,rider,0.2,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.7068965517241379,0.0001823497877921909,,,,False,,,,,,390,51,rider,0.2,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.6923076923076923,,,,,
,-1,False,,,,,-1.0,,False,,,,,,390,51,rider,0.05,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,390,51,rider,0.05,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.7183908045977011,0.0001823497877921909,,,,False,,,,,,390,51,rider,0.05,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.717948717948718,,,,,
,-1,False,,,,,-1.0,,False,,,,,,390,51,rider,0.1,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,390,51,rider,0.1,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.7183908045977011,0.0001823497877921909,,,,False,,,,,,390,51,rider,0.1,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.717948717948718,,,,,
,-1,False,,,,,-1.0,,False,,,,,,390,51,rider,0.2,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,390,51,rider,0.2,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.7183908045977011,0.0001823497877921909,,,,False,,,,,,390,51,rider,0.2,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.717948717948718,,,,,
,-1,False,,,,,-1.0,,False,,,,,,390,51,bicycle,0.05,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,390,51,bicycle,0.05,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6412037037037037,0.0003629362618084997,,,,False,,,,,,390,51,bicycle,0.05,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.5373134328358209,,,,,
,-1,False,,,,,-1.0,,False,,,,,,390,51,bicycle,0.1,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,390,51,bicycle,0.1,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6412037037037037,0.0003629362618084997,,,,False,,,,,,390,51,bicycle,0.1,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.5373134328358209,,,,,
,-1,False,,,,,-1.0,,False,,,,,,390,51,bicycle,0.2,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,390,51,bicycle,0.2,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6412037037037037,0.0003629362618084997,,,,False,,,,,,390,51,bicycle,0.2,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.5373134328358209,,,,,
,-1,False,,,,,-1.0,,False,,,,,,390,51,bicycle,0.05,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,390,51,bicycle,0.05,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6817129629629629,0.0003629362618084997,,,,False,,,,,,390,51,bicycle,0.05,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.6268656716417911,,,,,
,-1,False,,,,,-1.0,,False,,,,,,390,51,bicycle,0.1,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,390,51,bicycle,0.1,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6817129629629629,0.0003629362618084997,,,,False,,,,,,390,51,bicycle,0.1,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.6268656716417911,,,,,
,-1,False,,,,,-1.0,,False,,,,,,390,51,bicycle,0.2,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,390,51,bicycle,0.2,0.5,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6817129629629629,0.0003629362618084997,,,,False,,,,,,390,51,bicycle,0.2,0.5,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.6268656716417911,,,,,
,-1,False,,,,,-1.0,,False,,,,,,387,52,person,0.05,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,387,52,person,0.05,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6573788073788074,0.0007841522456146777,,,,False,,,,,,387,52,person,0.05,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.5892116182572614,,,,,
,-1,False,,,,,-1.0,,False,,,,,,387,52,person,0.1,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,387,52,person,0.1,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6573788073788074,0.0007841522456146777,,,,False,,,,,,387,52,person,0.1,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.5892116182572614,,,,,
,-1,False,,,,,-1.0,,False,,,,,,387,52,person,0.2,0.1,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,False,,,,,-1.0,,False,,,,,,387,52,person,0.2,0.1,heuristic,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
,-1,True,,0.6573788073788074,0.0007841522456146777,,,,False,,,,,,387,52,person,0.2,0.1,argmax,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,0.5892116182572614,,,,,
,-1,False,,,,,-1.0,,False,,,,,,387,52,person,0.05,0.5,region_crc,segformer_b2_cityscapes,acdc_fog_targetcal25_seqdisjoint,0,,,,,,
