seed,class_name,alpha,rho,method,ranking,budget,residual_region_fnr,lam
84,bicycle,0.2,0.5,region_crc,random,0.4,0.0,1.0
84,bicycle,0.2,0.5,region_crc,random,0.45,0.0,1.0
84,bicycle,0.2,0.5,region_crc,random,0.5,0.0,1.0
84,bicycle,0.2,0.5,region_crc,oracle,0.0,0.0,1.0
84,bicycle,0.2,0.5,region_crc,oracle,0.05,0.0,1.0
84,bicycle,0.2,0.5,region_crc,oracle,0.1,0.0,1.0
84,bicycle,0.2,0.5,region_crc,oracle,0.15,0.0,1.0
84,bicycle,0.2,0.5,region_crc,oracle,0.2,0.0,1.0
84,bicycle,0.2,0.5,region_crc,oracle,0.25,0.0,1.0
84,bicycle,0.2,0.5,region_crc,oracle,0.3,0.0,1.0
84,bicycle,0.2,0.5,region_crc,oracle,0.35,0.0,1.0
84,bicycle,0.2,0.5,region_crc,oracle,0.4,0.0,1.0
84,bicycle,0.2,0.5,region_crc,oracle,0.45,0.0,1.0
84,bicycle,0.2,0.5,region_crc,oracle,0.5,0.0,1.0
85,person,0.05,0.1,region_crc,area,0.0,0.0,1.0
85,person,0.05,0.1,region_crc,area,0.05,0.0,1.0
85,person,0.05,0.1,region_crc,area,0.1,0.0,1.0
85,person,0.05,0.1,region_crc,area,0.15,0.0,1.0
85,person,0.05,0.1,region_crc,area,0.2,0.0,1.0
85,person,0.05,0.1,region_crc,area,0.25,0.0,1.0
85,person,0.05,0.1,region_crc,area,0.3,0.0,1.0
85,person,0.05,0.1,region_crc,area,0.35,0.0,1.0
85,person,0.05,0.1,region_crc,area,0.4,0.0,1.0
85,person,0.05,0.1,region_crc,area,0.45,0.0,1.0
85,person,0.05,0.1,region_crc,area,0.5,0.0,1.0
85,person,0.05,0.1,region_crc,random,0.0,0.0,1.0
85,person,0.05,0.1,region_crc,random,0.05,0.0,1.0
85,person,0.05,0.1,region_crc,random,0.1,0.0,1.0
85,person,0.05,0.1,region_crc,random,0.15,0.0,1.0
85,person,0.05,0.1,region_crc,random,0.2,0.0,1.0
85,person,0.05,0.1,region_crc,random,0.25,0.0,1.0
85,person,0.05,0.1,region_crc,random,0.3,0.0,1.0
85,person,0.05,0.1,region_crc,random,0.35,0.0,1.0
85,person,0.05,0.1,region_crc,random,0.4,0.0,1.0
85,person,0.05,0.1,region_crc,random,0.45,0.0,1.0
85,person,0.05,0.1,region_crc,random,0.5,0.0,1.0
85,person,0.05,0.1,region_crc,oracle,0.0,0.0,1.0
85,person,0.05,0.1,region_crc,oracle,0.05,0.0,1.0
85,person,0.05,0.1,region_crc,oracle,0.1,0.0,1.0
85,person,0.05,0.1,region_crc,oracle,0.15,0.0,1.0
85,person,0.05,0.1,region_crc,oracle,0.2,0.0,1.0
85,person,0.05,0.1,region_crc,oracle,0.25,0.0,1.0
85,person,0.05,0.1,region_crc,oracle,0.3,0.0,1.0
85,person,0.05,0.1,region_crc,oracle,0.35,0.0,1.0
85,person,0.05,0.1,region_crc,oracle,0.4,0.0,1.0
85,person,0.05,0.1,region_crc,oracle,0.45,0.0,1.0
85,person,0.05,0.1,region_crc,oracle,0.5,0.0,1.0
85,person,0.1,0.1,region_crc,area,0.0,0.019356392876129717,0.998
85,person,0.1,0.1,region_crc,area,0.05,0.018259901648059542,0.998
85,person,0.1,0.1,region_crc,area,0.1,0.018259901648059542,0.998
85,person,0.1,0.1,region_crc,area,0.15,0.018259901648059542,0.998
85,person,0.1,0.1,region_crc,area,0.2,0.017985778841041997,0.998
85,person,0.1,0.1,region_crc,area,0.25,0.014058346624136096,0.998
85,person,0.1,0.1,region_crc,area,0.3,0.014058346624136096,0.998
85,person,0.1,0.1,region_crc,area,0.35,0.012961855396065921,0.998
85,person,0.1,0.1,region_crc,area,0.4,0.012779106858054227,0.998
85,person,0.1,0.1,region_crc,area,0.45,0.011901913875598085,0.998
85,person,0.1,0.1,region_crc,area,0.5,0.011403508771929824,0.998
85,person,0.1,0.1,region_crc,random,0.0,0.019356392876129717,0.998
85,person,0.1,0.1,region_crc,random,0.05,0.017748205741626794,0.998
85,person,0.1,0.1,region_crc,random,0.1,0.01646896597554492,0.998
85,person,0.1,0.1,region_crc,random,0.15,0.015006977671451358,0.998
85,person,0.1,0.1,region_crc,random,0.2,0.013046584263689527,0.998
85,person,0.1,0.1,region_crc,random,0.25,0.013046584263689527,0.998
85,person,0.1,0.1,region_crc,random,0.3,0.012315590111642741,0.998
85,person,0.1,0.1,region_crc,random,0.35,0.01012260765550239,0.998
85,person,0.1,0.1,region_crc,random,0.4,0.01012260765550239,0.998
85,person,0.1,0.1,region_crc,random,0.45,0.009026116427432217,0.998
85,person,0.1,0.1,region_crc,random,0.5,0.007730263157894737,0.998
85,person,0.1,0.1,region_crc,oracle,0.0,0.019356392876129717,0.998
85,person,0.1,0.1,region_crc,oracle,0.05,0.0,0.998
85,person,0.1,0.1,region_crc,oracle,0.1,0.0,0.998
85,person,0.1,0.1,region_crc,oracle,0.15,0.0,0.998
85,person,0.1,0.1,region_crc,oracle,0.2,0.0,0.998
85,person,0.1,0.1,region_crc,oracle,0.25,0.0,0.998
85,person,0.1,0.1,region_crc,oracle,0.3,0.0,0.998
85,person,0.1,0.1,region_crc,oracle,0.35,0.0,0.998
85,person,0.1,0.1,region_crc,oracle,0.4,0.0,0.998
85,person,0.1,0.1,region_crc,oracle,0.45,0.0,0.998
85,person,0.1,0.1,region_crc,oracle,0.5,0.0,0.998
85,person,0.2,0.1,region_crc,area,0.0,0.08436194653299915,0.984
85,person,0.2,0.1,region_crc,area,0.05,0.083265455304929,0.984
85,person,0.2,0.1,region_crc,area,0.1,0.08107247284878863,0.984
85,person,0.2,0.1,region_crc,area,0.15,0.07601366104655578,0.984
85,person,0.2,0.1,region_crc,area,0.2,0.07400342712842713,0.984
85,person,0.2,0.1,region_crc,area,0.25,0.06943471367813472,0.984
85,person,0.2,0.1,region_crc,area,0.3,0.06680313473076631,0.984
85,person,0.2,0.1,region_crc,area,0.35,0.06680313473076631,0.984
85,person,0.2,0.1,region_crc,area,0.4,0.06490254993544467,0.984
85,person,0.2,0.1,region_crc,area,0.45,0.06161307625123415,0.984
85,person,0.2,0.1,region_crc,area,0.5,0.0601843149540518,0.984
85,person,0.2,0.1,region_crc,random,0.0,0.08436194653299915,0.984
85,person,0.2,0.1,region_crc,random,0.05,0.07946428571428571,0.984
85,person,0.2,0.1,region_crc,random,0.1,0.07818504594820384,0.984
85,person,0.2,0.1,region_crc,random,0.15,0.07379908103592314,0.984
85,person,0.2,0.1,region_crc,random,0.2,0.06944634313055366,0.984
85,person,0.2,0.1,region_crc,random,0.25,0.0672533606744133,0.984
85,person,0.2,0.1,region_crc,random,0.3,0.05957792207792208,0.984
85,person,0.2,0.1,region_crc,random,0.35,0.05390749601275917,0.984
85,person,0.2,0.1,region_crc,random,0.4,0.04970427963849016,0.984
85,person,0.2,0.1,region_crc,random,0.45,0.047328548644338116,0.984
85,person,0.2,0.1,region_crc,random,0.5,0.04475345560871877,0.984
85,person,0.2,0.1,region_crc,oracle,0.0,0.08436194653299915,0.984
85,person,0.2,0.1,region_crc,oracle,0.05,0.03611633249791144,0.984
85,person,0.2,0.1,region_crc,oracle,0.1,0.010988408521303259,0.984
85,person,0.2,0.1,region_crc,oracle,0.15,0.0,0.984
85,person,0.2,0.1,region_crc,oracle,0.2,0.0,0.984
85,person,0.2,0.1,region_crc,oracle,0.25,0.0,0.984
85,person,0.2,0.1,region_crc,oracle,0.3,0.0,0.984
85,person,0.2,0.1,region_crc,oracle,0.35,0.0,0.984
85,person,0.2,0.1,region_crc,oracle,0.4,0.0,0.984
85,person,0.2,0.1,region_crc,oracle,0.45,0.0,0.984
85,person,0.2,0.1,region_crc,oracle,0.5,0.0,0.984
85,person,0.05,0.5,region_crc,area,0.0,0.0,1.0
85,person,0.05,0.5,region_crc,area,0.05,0.0,1.0
85,person,0.05,0.5,region_crc,area,0.1,0.0,1.0
85,person,0.05,0.5,region_crc,area,0.15,0.0,1.0
85,person,0.05,0.5,region_crc,area,0.2,0.0,1.0
85,person,0.05,0.5,region_crc,area,0.25,0.0,1.0
85,person,0.05,0.5,region_crc,area,0.3,0.0,1.0
85,person,0.05,0.5,region_crc,area,0.35,0.0,1.0
85,person,0.05,0.5,region_crc,area,0.4,0.0,1.0
85,person,0.05,0.5,region_crc,area,0.45,0.0,1.0
85,person,0.05,0.5,region_crc,area,0.5,0.0,1.0
85,person,0.05,0.5,region_crc,random,0.0,0.0,1.0
85,person,0.05,0.5,region_crc,random,0.05,0.0,1.0
85,person,0.05,0.5,region_crc,random,0.1,0.0,1.0
85,person,0.05,0.5,region_crc,random,0.15,0.0,1.0
85,person,0.05,0.5,region_crc,random,0.2,0.0,1.0
85,person,0.05,0.5,region_crc,random,0.25,0.0,1.0
85,person,0.05,0.5,region_crc,random,0.3,0.0,1.0
85,person,0.05,0.5,region_crc,random,0.35,0.0,1.0
85,person,0.05,0.5,region_crc,random,0.4,0.0,1.0
85,person,0.05,0.5,region_crc,random,0.45,0.0,1.0
85,person,0.05,0.5,region_crc,random,0.5,0.0,1.0
85,person,0.05,0.5,region_crc,oracle,0.0,0.0,1.0
85,person,0.05,0.5,region_crc,oracle,0.05,0.0,1.0
85,person,0.05,0.5,region_crc,oracle,0.1,0.0,1.0
85,person,0.05,0.5,region_crc,oracle,0.15,0.0,1.0
85,person,0.05,0.5,region_crc,oracle,0.2,0.0,1.0
85,person,0.05,0.5,region_crc,oracle,0.25,0.0,1.0
85,person,0.05,0.5,region_crc,oracle,0.3,0.0,1.0
85,person,0.05,0.5,region_crc,oracle,0.35,0.0,1.0
85,person,0.05,0.5,region_crc,oracle,0.4,0.0,1.0
85,person,0.05,0.5,region_crc,oracle,0.45,0.0,1.0
85,person,0.05,0.5,region_crc,oracle,0.5,0.0,1.0
85,person,0.1,0.5,region_crc,area,0.0,0.0,1.0
85,person,0.1,0.5,region_crc,area,0.05,0.0,1.0
85,person,0.1,0.5,region_crc,area,0.1,0.0,1.0
85,person,0.1,0.5,region_crc,area,0.15,0.0,1.0
85,person,0.1,0.5,region_crc,area,0.2,0.0,1.0
85,person,0.1,0.5,region_crc,area,0.25,0.0,1.0
85,person,0.1,0.5,region_crc,area,0.3,0.0,1.0
85,person,0.1,0.5,region_crc,area,0.35,0.0,1.0
85,person,0.1,0.5,region_crc,area,0.4,0.0,1.0
85,person,0.1,0.5,region_crc,area,0.45,0.0,1.0
85,person,0.1,0.5,region_crc,area,0.5,0.0,1.0
85,person,0.1,0.5,region_crc,random,0.0,0.0,1.0
85,person,0.1,0.5,region_crc,random,0.05,0.0,1.0
85,person,0.1,0.5,region_crc,random,0.1,0.0,1.0
85,person,0.1,0.5,region_crc,random,0.15,0.0,1.0
85,person,0.1,0.5,region_crc,random,0.2,0.0,1.0
85,person,0.1,0.5,region_crc,random,0.25,0.0,1.0
85,person,0.1,0.5,region_crc,random,0.3,0.0,1.0
85,person,0.1,0.5,region_crc,random,0.35,0.0,1.0
85,person,0.1,0.5,region_crc,random,0.4,0.0,1.0
85,person,0.1,0.5,region_crc,random,0.45,0.0,1.0
85,person,0.1,0.5,region_crc,random,0.5,0.0,1.0
85,person,0.1,0.5,region_crc,oracle,0.0,0.0,1.0
85,person,0.1,0.5,region_crc,oracle,0.05,0.0,1.0
85,person,0.1,0.5,region_crc,oracle,0.1,0.0,1.0
85,person,0.1,0.5,region_crc,oracle,0.15,0.0,1.0
85,person,0.1,0.5,region_crc,oracle,0.2,0.0,1.0
85,person,0.1,0.5,region_crc,oracle,0.25,0.0,1.0
85,person,0.1,0.5,region_crc,oracle,0.3,0.0,1.0
85,person,0.1,0.5,region_crc,oracle,0.35,0.0,1.0
85,person,0.1,0.5,region_crc,oracle,0.4,0.0,1.0
85,person,0.1,0.5,region_crc,oracle,0.45,0.0,1.0
85,person,0.1,0.5,region_crc,oracle,0.5,0.0,1.0
85,person,0.2,0.5,region_crc,area,0.0,0.03224277549935445,0.998
85,person,0.2,0.5,region_crc,area,0.05,0.03078078719526088,0.998
85,person,0.2,0.5,region_crc,area,0.1,0.030049793043214094,0.998
85,person,0.2,0.5,region_crc,area,0.15,0.030049793043214094,0.998
85,person,0.2,0.5,region_crc,area,0.2,0.02977567023619655,0.998
85,person,0.2,0.5,region_crc,area,0.25,0.024751746791220476,0.998
85,person,0.2,0.5,region_crc,area,0.3,0.024751746791220476,0.998
85,person,0.2,0.5,region_crc,area,0.35,0.02146227310700995,0.998
85,person,0.2,0.5,region_crc,area,0.4,0.020109933925723397,0.998
85,person,0.2,0.5,region_crc,area,0.45,0.01923274094326726,0.998
85,person,0.2,0.5,region_crc,area,0.5,0.01763784461152882,0.998
85,person,0.2,0.5,region_crc,random,0.0,0.03224277549935444,0.998
85,person,0.2,0.5,region_crc,random,0.05,0.03063458836485152,0.998
85,person,0.2,0.5,region_crc,random,0.1,0.02935534859876965,0.998
85,person,0.2,0.5,region_crc,random,0.15,0.02679686906660591,0.998
85,person,0.2,0.5,region_crc,random,0.2,0.023739984430773905,0.998
85,person,0.2,0.5,region_crc,random,0.25,0.023739984430773905,0.998
85,person,0.2,0.5,region_crc,random,0.3,0.02081600782258677,0.998
85,person,0.2,0.5,region_crc,random,0.35,0.018309742158426366,0.998
85,person,0.2,0.5,region_crc,random,0.4,0.018309742158426366,0.998
85,person,0.2,0.5,region_crc,random,0.45,0.017213250930356194,0.998
85,person,0.2,0.5,region_crc,random,0.5,0.015917397660818712,0.998
85,person,0.2,0.5,region_crc,oracle,0.0,0.03224277549935444,0.998
85,person,0.2,0.5,region_crc,oracle,0.05,0.004172600060757955,0.998
85,person,0.2,0.5,region_crc,oracle,0.1,0.0,0.998
85,person,0.2,0.5,region_crc,oracle,0.15,0.0,0.998
85,person,0.2,0.5,region_crc,oracle,0.2,0.0,0.998
85,person,0.2,0.5,region_crc,oracle,0.25,0.0,0.998
85,person,0.2,0.5,region_crc,oracle,0.3,0.0,0.998
85,person,0.2,0.5,region_crc,oracle,0.35,0.0,0.998
85,person,0.2,0.5,region_crc,oracle,0.4,0.0,0.998
85,person,0.2,0.5,region_crc,oracle,0.45,0.0,0.998
85,person,0.2,0.5,region_crc,oracle,0.5,0.0,0.998
85,rider,0.1,0.1,region_crc,area,0.0,0.0,1.0
85,rider,0.1,0.1,region_crc,area,0.05,0.0,1.0
85,rider,0.1,0.1,region_crc,area,0.1,0.0,1.0
85,rider,0.1,0.1,region_crc,area,0.15,0.0,1.0
85,rider,0.1,0.1,region_crc,area,0.2,0.0,1.0
85,rider,0.1,0.1,region_crc,area,0.25,0.0,1.0
85,rider,0.1,0.1,region_crc,area,0.3,0.0,1.0
85,rider,0.1,0.1,region_crc,area,0.35,0.0,1.0
85,rider,0.1,0.1,region_crc,area,0.4,0.0,1.0
85,rider,0.1,0.1,region_crc,area,0.45,0.0,1.0
85,rider,0.1,0.1,region_crc,area,0.5,0.0,1.0
85,rider,0.1,0.1,region_crc,random,0.0,0.0,1.0
85,rider,0.1,0.1,region_crc,random,0.05,0.0,1.0
85,rider,0.1,0.1,region_crc,random,0.1,0.0,1.0
85,rider,0.1,0.1,region_crc,random,0.15,0.0,1.0
85,rider,0.1,0.1,region_crc,random,0.2,0.0,1.0
85,rider,0.1,0.1,region_crc,random,0.25,0.0,1.0
85,rider,0.1,0.1,region_crc,random,0.3,0.0,1.0
85,rider,0.1,0.1,region_crc,random,0.35,0.0,1.0
85,rider,0.1,0.1,region_crc,random,0.4,0.0,1.0
85,rider,0.1,0.1,region_crc,random,0.45,0.0,1.0
85,rider,0.1,0.1,region_crc,random,0.5,0.0,1.0
85,rider,0.1,0.1,region_crc,oracle,0.0,0.0,1.0
85,rider,0.1,0.1,region_crc,oracle,0.05,0.0,1.0
85,rider,0.1,0.1,region_crc,oracle,0.1,0.0,1.0
85,rider,0.1,0.1,region_crc,oracle,0.15,0.0,1.0
85,rider,0.1,0.1,region_crc,oracle,0.2,0.0,1.0
85,rider,0.1,0.1,region_crc,oracle,0.25,0.0,1.0
85,rider,0.1,0.1,region_crc,oracle,0.3,0.0,1.0
85,rider,0.1,0.1,region_crc,oracle,0.35,0.0,1.0
85,rider,0.1,0.1,region_crc,oracle,0.4,0.0,1.0
85,rider,0.1,0.1,region_crc,oracle,0.45,0.0,1.0
85,rider,0.1,0.1,region_crc,oracle,0.5,0.0,1.0
85,rider,0.2,0.1,region_crc,area,0.0,0.0,1.0
85,rider,0.2,0.1,region_crc,area,0.05,0.0,1.0
85,rider,0.2,0.1,region_crc,area,0.1,0.0,1.0
85,rider,0.2,0.1,region_crc,area,0.15,0.0,1.0
85,rider,0.2,0.1,region_crc,area,0.2,0.0,1.0
85,rider,0.2,0.1,region_crc,area,0.25,0.0,1.0
85,rider,0.2,0.1,region_crc,area,0.3,0.0,1.0
85,rider,0.2,0.1,region_crc,area,0.35,0.0,1.0
85,rider,0.2,0.1,region_crc,area,0.4,0.0,1.0
85,rider,0.2,0.1,region_crc,area,0.45,0.0,1.0
85,rider,0.2,0.1,region_crc,area,0.5,0.0,1.0
85,rider,0.2,0.1,region_crc,random,0.0,0.0,1.0
85,rider,0.2,0.1,region_crc,random,0.05,0.0,1.0
85,rider,0.2,0.1,region_crc,random,0.1,0.0,1.0
85,rider,0.2,0.1,region_crc,random,0.15,0.0,1.0
85,rider,0.2,0.1,region_crc,random,0.2,0.0,1.0
85,rider,0.2,0.1,region_crc,random,0.25,0.0,1.0
85,rider,0.2,0.1,region_crc,random,0.3,0.0,1.0
85,rider,0.2,0.1,region_crc,random,0.35,0.0,1.0
85,rider,0.2,0.1,region_crc,random,0.4,0.0,1.0
85,rider,0.2,0.1,region_crc,random,0.45,0.0,1.0
85,rider,0.2,0.1,region_crc,random,0.5,0.0,1.0
85,rider,0.2,0.1,region_crc,oracle,0.0,0.0,1.0
85,rider,0.2,0.1,region_crc,oracle,0.05,0.0,1.0
85,rider,0.2,0.1,region_crc,oracle,0.1,0.0,1.0
85,rider,0.2,0.1,region_crc,oracle,0.15,0.0,1.0
85,rider,0.2,0.1,region_crc,oracle,0.2,0.0,1.0
85,rider,0.2,0.1,region_crc,oracle,0.25,0.0,1.0
85,rider,0.2,0.1,region_crc,oracle,0.3,0.0,1.0
85,rider,0.2,0.1,region_crc,oracle,0.35,0.0,1.0
85,rider,0.2,0.1,region_crc,oracle,0.4,0.0,1.0
85,rider,0.2,0.1,region_crc,oracle,0.45,0.0,1.0
85,rider,0.2,0.1,region_crc,oracle,0.5,0.0,1.0
85,rider,0.1,0.5,region_crc,area,0.0,0.0,1.0
85,rider,0.1,0.5,region_crc,area,0.05,0.0,1.0
85,rider,0.1,0.5,region_crc,area,0.1,0.0,1.0
85,rider,0.1,0.5,region_crc,area,0.15,0.0,1.0
85,rider,0.1,0.5,region_crc,area,0.2,0.0,1.0
85,rider,0.1,0.5,region_crc,area,0.25,0.0,1.0
85,rider,0.1,0.5,region_crc,area,0.3,0.0,1.0
85,rider,0.1,0.5,region_crc,area,0.35,0.0,1.0
85,rider,0.1,0.5,region_crc,area,0.4,0.0,1.0
85,rider,0.1,0.5,region_crc,area,0.45,0.0,1.0
85,rider,0.1,0.5,region_crc,area,0.5,0.0,1.0
85,rider,0.1,0.5,region_crc,random,0.0,0.0,1.0
85,rider,0.1,0.5,region_crc,random,0.05,0.0,1.0
85,rider,0.1,0.5,region_crc,random,0.1,0.0,1.0
85,rider,0.1,0.5,region_crc,random,0.15,0.0,1.0
85,rider,0.1,0.5,region_crc,random,0.2,0.0,1.0
85,rider,0.1,0.5,region_crc,random,0.25,0.0,1.0
85,rider,0.1,0.5,region_crc,random,0.3,0.0,1.0
85,rider,0.1,0.5,region_crc,random,0.35,0.0,1.0
85,rider,0.1,0.5,region_crc,random,0.4,0.0,1.0
85,rider,0.1,0.5,region_crc,random,0.45,0.0,1.0
85,rider,0.1,0.5,region_crc,random,0.5,0.0,1.0
85,rider,0.1,0.5,region_crc,oracle,0.0,0.0,1.0
85,rider,0.1,0.5,region_crc,oracle,0.05,0.0,1.0
85,rider,0.1,0.5,region_crc,oracle,0.1,0.0,1.0
85,rider,0.1,0.5,region_crc,oracle,0.15,0.0,1.0
85,rider,0.1,0.5,region_crc,oracle,0.2,0.0,1.0
85,rider,0.1,0.5,region_crc,oracle,0.25,0.0,1.0
85,rider,0.1,0.5,region_crc,oracle,0.3,0.0,1.0
85,rider,0.1,0.5,region_crc,oracle,0.35,0.0,1.0
85,rider,0.1,0.5,region_crc,oracle,0.4,0.0,1.0
85,rider,0.1,0.5,region_crc,oracle,0.45,0.0,1.0
85,rider,0.1,0.5,region_crc,oracle,0.5,0.0,1.0
85,rider,0.2,0.5,region_crc,area,0.0,0.0,1.0
85,rider,0.2,0.5,region_crc,area,0.05,0.0,1.0
85,rider,0.2,0.5,region_crc,area,0.1,0.0,1.0
85,rider,0.2,0.5,region_crc,area,0.15,0.0,1.0
85,rider,0.2,0.5,region_crc,area,0.2,0.0,1.0
85,rider,0.2,0.5,region_crc,area,0.25,0.0,1.0
85,rider,0.2,0.5,region_crc,area,0.3,0.0,1.0
85,rider,0.2,0.5,region_crc,area,0.35,0.0,1.0
85,rider,0.2,0.5,region_crc,area,0.4,0.0,1.0
85,rider,0.2,0.5,region_crc,area,0.45,0.0,1.0
85,rider,0.2,0.5,region_crc,area,0.5,0.0,1.0
85,rider,0.2,0.5,region_crc,random,0.0,0.0,1.0
85,rider,0.2,0.5,region_crc,random,0.05,0.0,1.0
85,rider,0.2,0.5,region_crc,random,0.1,0.0,1.0
85,rider,0.2,0.5,region_crc,random,0.15,0.0,1.0
85,rider,0.2,0.5,region_crc,random,0.2,0.0,1.0
85,rider,0.2,0.5,region_crc,random,0.25,0.0,1.0
85,rider,0.2,0.5,region_crc,random,0.3,0.0,1.0
85,rider,0.2,0.5,region_crc,random,0.35,0.0,1.0
85,rider,0.2,0.5,region_crc,random,0.4,0.0,1.0
85,rider,0.2,0.5,region_crc,random,0.45,0.0,1.0
85,rider,0.2,0.5,region_crc,random,0.5,0.0,1.0
85,rider,0.2,0.5,region_crc,oracle,0.0,0.0,1.0
85,rider,0.2,0.5,region_crc,oracle,0.05,0.0,1.0
85,rider,0.2,0.5,region_crc,oracle,0.1,0.0,1.0
85,rider,0.2,0.5,region_crc,oracle,0.15,0.0,1.0
85,rider,0.2,0.5,region_crc,oracle,0.2,0.0,1.0
85,rider,0.2,0.5,region_crc,oracle,0.25,0.0,1.0
85,rider,0.2,0.5,region_crc,oracle,0.3,0.0,1.0
85,rider,0.2,0.5,region_crc,oracle,0.35,0.0,1.0
85,rider,0.2,0.5,region_crc,oracle,0.4,0.0,1.0
85,rider,0.2,0.5,region_crc,oracle,0.45,0.0,1.0
85,rider,0.2,0.5,region_crc,oracle,0.5,0.0,1.0
85,bicycle,0.1,0.1,region_crc,area,0.0,0.0,1.0
85,bicycle,0.1,0.1,region_crc,area,0.05,0.0,1.0
85,bicycle,0.1,0.1,region_crc,area,0.1,0.0,1.0
85,bicycle,0.1,0.1,region_crc,area,0.15,0.0,1.0
85,bicycle,0.1,0.1,region_crc,area,0.2,0.0,1.0
85,bicycle,0.1,0.1,region_crc,area,0.25,0.0,1.0
85,bicycle,0.1,0.1,region_crc,area,0.3,0.0,1.0
85,bicycle,0.1,0.1,region_crc,area,0.35,0.0,1.0
85,bicycle,0.1,0.1,region_crc,area,0.4,0.0,1.0
85,bicycle,0.1,0.1,region_crc,area,0.45,0.0,1.0
85,bicycle,0.1,0.1,region_crc,area,0.5,0.0,1.0
85,bicycle,0.1,0.1,region_crc,random,0.0,0.0,1.0
85,bicycle,0.1,0.1,region_crc,random,0.05,0.0,1.0
85,bicycle,0.1,0.1,region_crc,random,0.1,0.0,1.0
85,bicycle,0.1,0.1,region_crc,random,0.15,0.0,1.0
85,bicycle,0.1,0.1,region_crc,random,0.2,0.0,1.0
85,bicycle,0.1,0.1,region_crc,random,0.25,0.0,1.0
85,bicycle,0.1,0.1,region_crc,random,0.3,0.0,1.0
85,bicycle,0.1,0.1,region_crc,random,0.35,0.0,1.0
85,bicycle,0.1,0.1,region_crc,random,0.4,0.0,1.0
85,bicycle,0.1,0.1,region_crc,random,0.45,0.0,1.0
85,bicycle,0.1,0.1,region_crc,random,0.5,0.0,1.0
85,bicycle,0.1,0.1,region_crc,oracle,0.0,0.0,1.0
85,bicycle,0.1,0.1,region_crc,oracle,0.05,0.0,1.0
85,bicycle,0.1,0.1,region_crc,oracle,0.1,0.0,1.0
85,bicycle,0.1,0.1,region_crc,oracle,0.15,0.0,1.0
85,bicycle,0.1,0.1,region_crc,oracle,0.2,0.0,1.0
85,bicycle,0.1,0.1,region_crc,oracle,0.25,0.0,1.0
85,bicycle,0.1,0.1,region_crc,oracle,0.3,0.0,1.0
85,bicycle,0.1,0.1,region_crc,oracle,0.35,0.0,1.0
85,bicycle,0.1,0.1,region_crc,oracle,0.4,0.0,1.0
85,bicycle,0.1,0.1,region_crc,oracle,0.45,0.0,1.0
85,bicycle,0.1,0.1,region_crc,oracle,0.5,0.0,1.0
85,bicycle,0.2,0.1,region_crc,area,0.0,0.031067251461988306,0.999
85,bicycle,0.2,0.1,region_crc,area,0.05,0.029636591478696742,0.999
85,bicycle,0.2,0.1,region_crc,area,0.1,0.028696741854636592,0.999
85,bicycle,0.2,0.1,region_crc,area,0.15,0.02650375939849624,0.999
85,bicycle,0.2,0.1,region_crc,area,0.2,0.02613826232247285,0.999
85,bicycle,0.2,0.1,region_crc,area,0.25,0.0239452798663325,0.999
85,bicycle,0.2,0.1,region_crc,area,0.3,0.02248329156223893,0.999
85,bicycle,0.2,0.1,region_crc,area,0.35,0.02072890559732665,0.999
85,bicycle,0.2,0.1,region_crc,area,0.4,0.02072890559732665,0.999
85,bicycle,0.2,0.1,region_crc,area,0.45,0.02072890559732665,0.999
85,bicycle,0.2,0.1,region_crc,area,0.5,0.02072890559732665,0.999
85,bicycle,0.2,0.1,region_crc,random,0.0,0.031067251461988306,0.999
85,bicycle,0.2,0.1,region_crc,random,0.05,0.03070175438596491,0.999
85,bicycle,0.2,0.1,region_crc,random,0.1,0.02850877192982456,0.999
85,bicycle,0.2,0.1,region_crc,random,0.15,0.02631578947368421,0.999
85,bicycle,0.2,0.1,region_crc,random,0.2,0.02412280701754386,0.999
85,bicycle,0.2,0.1,region_crc,random,0.25,0.02412280701754386,0.999
85,bicycle,0.2,0.1,region_crc,random,0.3,0.023496240601503758,0.999
85,bicycle,0.2,0.1,region_crc,random,0.35,0.02286967418546366,0.999
85,bicycle,0.2,0.1,region_crc,random,0.4,0.022869674185463654,0.999
85,bicycle,0.2,0.1,region_crc,random,0.45,0.02286967418546366,0.999
85,bicycle,0.2,0.1,region_crc,random,0.5,0.022431077694235586,0.999
85,bicycle,0.2,0.1,region_crc,oracle,0.0,0.031067251461988302,0.999
85,bicycle,0.2,0.1,region_crc,oracle,0.05,0.0,0.999
85,bicycle,0.2,0.1,region_crc,oracle,0.1,0.0,0.999
85,bicycle,0.2,0.1,region_crc,oracle,0.15,0.0,0.999
85,bicycle,0.2,0.1,region_crc,oracle,0.2,0.0,0.999
85,bicycle,0.2,0.1,region_crc,oracle,0.25,0.0,0.999
85,bicycle,0.2,0.1,region_crc,oracle,0.3,0.0,0.999
85,bicycle,0.2,0.1,region_crc,oracle,0.35,0.0,0.999
85,bicycle,0.2,0.1,region_crc,oracle,0.4,0.0,0.999
85,bicycle,0.2,0.1,region_crc,oracle,0.45,0.0,0.999
85,bicycle,0.2,0.1,region_crc,oracle,0.5,0.0,0.999
85,bicycle,0.1,0.5,region_crc,area,0.0,0.0,1.0
85,bicycle,0.1,0.5,region_crc,area,0.05,0.0,1.0
85,bicycle,0.1,0.5,region_crc,area,0.1,0.0,1.0
