lam,lam_index,feasible,controlled_risk,region_fnr,marked_area_fraction,fp_components_per_image,n_test_images,n_test_components,monitor_ks,monitor_flag,fnr_stratum0,fnr_stratum1,fnr_stratum2,weight_ess,weight_p_test,seed,class_name,alpha,rho,method,model,scheme,n_cal_images,region_fnr_component_avg
,-1,True,,0.7495410212277682,0.0010810542153194547,,500,,,False,,,,,,0,bicycle,0.05,0.1,argmax,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,180,0.7295597484276729
0.996,996,True,0.27200229489386113,0.27200229489386113,0.014552117325365543,0.834,83,159.0,0.24400000000000005,True,0.41379310344827586,0.10344827586206896,0.0,,,0,bicycle,0.1,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,180,
0.997,997,True,0.2587492828456684,0.2587492828456684,0.01680203713476658,0.834,83,159.0,0.21600000000000003,True,0.367816091954023,0.08620689655172414,0.0,,,0,bicycle,0.1,0.1,pixel_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,180,
0.995,995,True,0.29480780263912787,0.294807802639128,0.012991068884730339,0.834,83,159.0,0.254,True,0.45977011494252873,0.10344827586206896,0.0,,,0,bicycle,0.1,0.1,heuristic,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,180,
,-1,True,,0.7495410212277682,0.0010810542153194547,,500,,,False,,,,,,0,bicycle,0.1,0.1,argmax,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,180,0.7295597484276729
0.981,981,True,0.41440045897877226,0.41440045897877226,0.006413649767637253,6.218,83,159.0,0.318,True,0.5747126436781609,0.1896551724137931,0.0,,,0,bicycle,0.2,0.1,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,180,
0.982,982,True,0.40235226620768794,0.40235226620768794,0.0066031282767653465,6.218,83,159.0,0.316,True,0.5632183908045977,0.1896551724137931,0.0,,,0,bicycle,0.2,0.1,pixel_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,180,
0.981,981,True,0.41440045897877226,0.41440045897877226,0.006413649767637253,6.218,83,159.0,0.318,True,0.5747126436781609,0.1896551724137931,0.0,,,0,bicycle,0.2,0.1,heuristic,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,180,
,-1,True,,0.7495410212277682,0.0010810542153194547,,500,,,False,,,,,,0,bicycle,0.2,0.1,argmax,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,180,0.7295597484276729
1.0,1000,True,0.0,0.0,1.0,0.834,83,159.0,0.0,False,0.0,0.0,0.0,,,0,bicycle,0.05,0.5,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,180,
1.0,1000,True,0.0,0.0,1.0,0.834,83,159.0,0.0,False,0.0,0.0,0.0,,,0,bicycle,0.05,0.5,pixel_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,180,
1.0,1000,True,0.0,0.0,1.0,0.834,83,159.0,0.0,False,0.0,0.0,0.0,,,0,bicycle,0.05,0.5,heuristic,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,180,
,-1,True,,0.7740390131956397,0.0010810542153194547,,500,,,False,,,,,,0,bicycle,0.05,0.5,argmax,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,180,0.7547169811320755
0.999,999,True,0.22059667240390132,0.22059667240390132,0.028155792504549026,0.834,83,159.0,0.14,True,0.2988505747126437,0.10344827586206896,0.0,,,0,bicycle,0.1,0.5,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,180,
0.997,997,True,0.3206253585771658,0.3206253585771658,0.01680203713476658,0.834,83,159.0,0.21600000000000003,True,0.47126436781609193,0.15517241379310345,0.0,,,0,bicycle,0.1,0.5,pixel_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,180,
0.998,998,True,0.2980206540447505,0.2980206540447505,0.02044690027832985,0.834,83,159.0,0.186,True,0.41379310344827586,0.1206896551724138,0.0,,,0,bicycle,0.1,0.5,heuristic,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,180,
,-1,True,,0.7740390131956397,0.0010810542153194547,,500,,,False,,,,,,0,bicycle,0.1,0.5,argmax,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,180,0.7547169811320755
0.992,992,True,0.42788296041308094,0.42788296041308094,0.010173835791647434,0.834,83,159.0,0.27999999999999997,True,0.5747126436781609,0.2413793103448276,0.0,,,0,bicycle,0.2,0.5,region_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,180,
0.982,982,True,0.5026965002868617,0.5026965002868617,0.0066031282767653465,6.218,83,159.0,0.316,True,0.6091954022988506,0.3793103448275862,0.0,,,0,bicycle,0.2,0.5,pixel_crc,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,180,
0.991,991,True,0.43964429145152034,0.43964429145152034,0.009565530344843864,0.834,83,159.0,0.282,True,0.5862068965517241,0.27586206896551724,0.0,,,0,bicycle,0.2,0.5,heuristic,segformer_b2_cityscapes_mcdrop8,cityscapes_val_half,180,
