fnr_boot_lo,fnr_boot_hi,n_test_clusters,lam,lam_index,feasible,controlled_risk,region_fnr,marked_area_fraction,fp_components_per_image,n_test_images,n_test_components,monitor_ks,monitor_flag,fnr_stratum0,fnr_stratum1,fnr_stratum2,weight_ess,weight_p_test,seed,class_name,alpha,rho,method,model,scheme,n_cal_images
,,,1.0,1000,True,0.0,0.0,1.0,0.28,180,940,0.0,False,0.0,0.0,0.0,,,73,bicycle,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,165
,,,0.994,994,True,0.09641655228057816,0.15100719965756199,0.014976001344621181,0.28,180,940,0.07600000000000007,False,0.19507186858316222,0.03968253968253968,0.0,,,73,bicycle,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,165
,,,0.887,887,True,0.18063904227846003,0.29900531685484794,0.00949869304895401,2.316,180,940,0.09599999999999997,False,0.45790554414784396,0.07407407407407407,0.0,,,73,bicycle,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,165
,,,0.994,994,True,0.04703459642703222,0.08181636805746713,0.024443918839097023,0.2,200,1328,0.06800000000000006,False,0.1009549795361528,0.010917030567685589,0.0,,,74,person,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,202
,,,0.96,960,True,0.08479308931927595,0.1544545410514838,0.0176470335572958,9.888,200,1328,0.06400000000000006,False,0.21282401091405184,0.028384279475982533,0.0,,,74,person,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,202
,,,0.519,519,True,0.1851812866874927,0.35820298789474486,0.011228865012526512,2.624,200,1328,0.07600000000000001,False,0.5538881309686221,0.09170305676855896,0.0,,,74,person,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,202
,,,1.0,1000,True,0.0,0.0,1.0,0.2,200,1328,0.0,False,0.0,0.0,0.0,,,74,person,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,202
,,,0.991,991,True,0.08510340515241116,0.1418443459633475,0.022720735520124435,0.2,200,1328,0.06800000000000006,False,0.17598908594815826,0.03275109170305677,0.0,,,74,person,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,202
,,,0.8240000000000001,824,True,0.18690148245810584,0.33717363203818307,0.013833408243954182,4.828,200,1328,0.052000000000000046,False,0.48840381991814463,0.10043668122270742,0.0,,,74,person,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,202
,,,1.0,1000,True,0.0,0.0,1.0,0.512,122,335,0.0,False,0.0,0.0,0.0,,,74,rider,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,131
,,,1.0,1000,True,0.0,0.0,1.0,0.512,122,335,0.0,False,0.0,0.0,0.0,,,74,rider,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,131
,,,0.993,993,True,0.17383546888345192,0.20019870839542972,0.0045087565667927265,0.512,122,335,0.136,False,0.2568306010928962,0.1,0.0,,,74,rider,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,131
,,,1.0,1000,True,0.0,0.0,1.0,0.512,122,335,0.0,False,0.0,0.0,0.0,,,74,rider,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,131
,,,1.0,1000,True,0.0,0.0,1.0,0.512,122,335,0.0,False,0.0,0.0,0.0,,,74,rider,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,131
,,,0.997,997,True,0.1801519839686942,0.20498012916045702,0.005474967882037163,0.512,122,335,0.128,False,0.26229508196721313,0.1,0.0,,,74,rider,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,131
,,,0.998,998,True,0.05081656749252796,0.07150188903237684,0.016779478639364243,0.344,164,817,0.10400000000000004,False,0.09339407744874716,0.01282051282051282,0.0,,,74,bicycle,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,181
,,,0.977,977,True,0.11675066148009261,0.17996074047903315,0.010583305731415749,5.396,164,817,0.124,False,0.2619589977220957,0.041666666666666664,0.0,,,74,bicycle,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,181
,,,0.334,334,True,0.26312509355737834,0.4179272111795426,0.005504358094185591,0.768,164,817,0.124,False,0.6879271070615034,0.1282051282051282,0.0,,,74,bicycle,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,181
,,,0.999,999,True,0.06665617457871743,0.09739049906732833,0.019601158797740936,0.344,164,817,0.09200000000000003,False,0.1366742596810934,0.022435897435897436,0.0,,,74,bicycle,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,181
,,,0.99,990,True,0.13167927233785892,0.1929287937672084,0.012161043472588062,0.344,164,817,0.128,False,0.2642369020501139,0.057692307692307696,0.0,,,74,bicycle,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,181
,,,0.737,737,True,0.2531323606850539,0.3875556214867549,0.007163877598941326,1.38,164,817,0.124,False,0.5990888382687927,0.12179487179487179,0.0,,,74,bicycle,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,181
,,,0.994,994,True,0.04248102592364711,0.0931551277168537,0.02701103314757347,0.232,192,1405,0.11199999999999999,False,0.13195342820181113,0.012526096033402923,0.0,,,75,person,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,210
,,,0.9410000000000001,941,True,0.10470942985786742,0.20830855819572439,0.018893109634518623,9.888,192,1405,0.088,False,0.2988357050452781,0.03966597077244259,0.0,,,75,person,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,210
,,,0.468,468,True,0.2025430058283433,0.40309266606137567,0.01289462111890316,2.308,192,1405,0.05600000000000005,False,0.6313065976714101,0.10855949895615867,0.006535947712418301,,,75,person,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,210
,,,0.999,999,True,0.055552315551324304,0.08222824621020247,0.03701234608888626,0.232,192,1405,0.10799999999999998,False,0.0944372574385511,0.022964509394572025,0.0,,,75,person,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,210
,,,0.99,990,True,0.09075878262280157,0.1667175662401491,0.02482413686811924,0.232,192,1405,0.096,False,0.22121604139715395,0.04175365344467641,0.0,,,75,person,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,210
,,,0.788,788,True,0.19896252835917902,0.38341739281774917,0.015546893700957298,4.672,192,1405,0.08000000000000002,False,0.5692108667529108,0.11691022964509394,0.006535947712418301,,,75,person,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,210
,,,1.0,1000,True,0.0,0.0,1.0,0.504,124,356,0.0,False,0.0,0.0,0.0,,,75,rider,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,129
,,,1.0,1000,True,0.0,0.0,1.0,0.504,124,356,0.0,False,0.0,0.0,0.0,,,75,rider,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,129
,,,0.983,983,True,0.22721931567248219,0.29477726574500773,0.004057800397276878,2.4,124,356,0.09200000000000003,False,0.42790697674418604,0.09565217391304348,0.0,,,75,rider,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,129
,,,1.0,1000,True,0.0,0.0,1.0,0.504,124,356,0.0,False,0.0,0.0,0.0,,,75,rider,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,129
,,,1.0,1000,True,0.0,0.0,1.0,0.504,124,356,0.0,False,0.0,0.0,0.0,,,75,rider,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,129
,,,0.995,995,True,0.22555222989897505,0.2784754224270354,0.005293432157486677,0.504,124,356,0.092,False,0.39069767441860465,0.10434782608695652,0.038461538461538464,,,75,rider,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,129
,,,0.998,998,True,0.047984493073061664,0.08077319042231323,0.017247382551431656,0.316,171,831,0.10400000000000001,False,0.11233480176211454,0.012987012987012988,0.0,,,75,bicycle,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,174
,,,0.974,974,True,0.12018519608502146,0.19775192319051968,0.01074407622218132,5.792,171,831,0.10400000000000001,False,0.27973568281938327,0.03896103896103896,0.0,,,75,bicycle,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,174
,,,0.554,554,True,0.20246513055173007,0.3597629790612247,0.006658595986664295,1.012,171,831,0.07599999999999996,False,0.6035242290748899,0.08116883116883117,0.0,,,75,bicycle,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,174
,,,1.0,1000,True,0.0,0.0,1.0,0.316,171,831,0.0,False,0.0,0.0,0.0,,,75,bicycle,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,174
,,,0.992,992,True,0.1182156016146995,0.19450559187401292,0.01307095866650343,0.316,171,831,0.09599999999999997,False,0.2665198237885463,0.04220779220779221,0.0,,,75,bicycle,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,174
,,,0.886,886,True,0.18392258488350796,0.30867855341539546,0.008602065965533257,2.276,171,831,0.10800000000000001,False,0.4845814977973568,0.07792207792207792,0.0,,,75,bicycle,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,174
,,,0.992,992,True,0.05850775289060902,0.1013993626413597,0.026951685547828674,0.176,206,1397,0.08800000000000002,False,0.12975098296199214,0.02268041237113402,0.0,,,76,person,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,196
,,,0.9530000000000001,953,True,0.09541346603397566,0.18078471764914097,0.0204190481454134,10.28,206,1397,0.08400000000000002,False,0.26474442988204455,0.032989690721649485,0.0,,,76,person,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,196
,,,0.526,526,True,0.18255553065817548,0.364454497100316,0.013868235051631927,2.712,206,1397,0.08800000000000002,False,0.5976408912188729,0.09690721649484536,0.006711409395973154,,,76,person,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,196
,,,1.0,1000,True,0.0,0.0,1.0,0.176,206,1397,0.0,False,0.0,0.0,0.0,,,76,person,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,196
,,,0.989,989,True,0.09894957718426577,0.16981575134036886,0.025574440136551857,0.176,206,1397,0.09199999999999997,False,0.22673656618610746,0.041237113402061855,0.0,,,76,person,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,196
,,,0.8240000000000001,824,True,0.18635416528894963,0.34845615287032217,0.016734302043914795,5.068,206,1397,0.08000000000000002,False,0.5334207077326344,0.10721649484536082,0.006711409395973154,,,76,person,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,196
,,,1.0,1000,True,0.0,0.0,1.0,0.488,128,376,0.0,False,0.0,0.0,0.0,,,76,rider,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,125
,,,0.999,999,True,0.09650365132675695,0.12622390630203129,0.008995586074888706,0.488,128,376,0.07600000000000001,False,0.1951219512195122,0.051470588235294115,0.0,,,76,rider,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,125
,,,0.973,973,True,0.24710902206674737,0.3088360857892108,0.004499012138694525,2.492,128,376,0.09599999999999997,False,0.43414634146341463,0.14705882352941177,0.0,,,76,rider,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,125
,,,1.0,1000,True,0.0,0.0,1.0,0.488,128,376,0.0,False,0.0,0.0,0.0,,,76,rider,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,125
,,,1.0,1000,True,0.0,0.0,1.0,0.488,128,376,0.0,False,0.0,0.0,0.0,,,76,rider,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,125
,,,0.993,993,True,0.2505787820785554,0.3004583957708958,0.0058615971356630325,0.488,128,376,0.08400000000000002,False,0.4146341463414634,0.15441176470588236,0.0,,,76,rider,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,125
,,,0.999,999,True,0.03699621788698043,0.05243123734503045,0.020637044683098793,0.304,174,864,0.04000000000000001,False,0.08991228070175439,0.008928571428571428,0.0,,,76,bicycle,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,171
,,,0.984,984,True,0.09728441841286986,0.15312329751984924,0.011758907698094845,5.984,174,864,0.052000000000000046,False,0.2324561403508772,0.03273809523809524,0.0,,,76,bicycle,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,171
,,,0.577,577,True,0.1939344469472394,0.335037440209854,0.006707696709781885,1.164,174,864,0.06000000000000005,False,0.5767543859649122,0.06845238095238096,0.0,,,76,bicycle,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,171
,,,1.0,1000,True,0.0,0.0,1.0,0.304,174,864,0.0,False,0.0,0.0,0.0,,,76,bicycle,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,171
,,,0.994,994,True,0.09582749109534053,0.15424328226052364,0.014012292958796024,0.304,174,864,0.05199999999999999,False,0.2412280701754386,0.03869047619047619,0.0,,,76,bicycle,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,171
,,,0.874,874,True,0.1992325472351498,0.31452568823258475,0.008524705655872822,2.348,174,864,0.04800000000000004,False,0.48464912280701755,0.07142857142857142,0.0,,,76,bicycle,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,171
,,,0.996,996,True,0.03095664079494511,0.05728188254758304,0.029974443838000298,0.172,207,1392,0.11200000000000004,False,0.09176788124156546,0.006060606060606061,0.0,,,77,person,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,195
,,,0.9500000000000001,950,True,0.09861174731470367,0.17693294680925736,0.019636288285255432,10.66,207,1392,0.07200000000000001,False,0.2699055330634278,0.028282828282828285,0.0,,,77,person,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,195
,,,0.437,437,True,0.21479639807365764,0.3896378211221692,0.012772425077855587,2.012,207,1392,0.04800000000000004,False,0.6450742240215924,0.1111111111111111,0.00641025641025641,,,77,person,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,195
,,,1.0,1000,True,0.0,0.0,1.0,0.172,207,1392,0.0,False,0.0,0.0,0.0,,,77,person,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,195
,,,0.991,991,True,0.08204687489044127,0.13786875039922408,0.025952978059649467,0.172,207,1392,0.10400000000000004,False,0.19568151147098514,0.030303030303030304,0.0,,,77,person,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,195
,,,0.724,724,True,0.22999852358313794,0.4024988851512161,0.014977065846323967,3.916,207,1392,0.068,False,0.6194331983805668,0.14545454545454545,0.00641025641025641,,,77,person,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,195
,,,1.0,1000,True,0.0,0.0,1.0,0.504,124,338,0.0,False,0.0,0.0,0.0,,,77,rider,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,129
,,,0.999,999,True,0.12228346227837167,0.1521889400921659,0.007152681238949299,0.504,124,338,0.07599999999999996,False,0.18877551020408162,0.04878048780487805,0.0,,,77,rider,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,129
,,,0.987,987,True,0.20886174787069817,0.24513568868407576,0.0036743241362273693,2.396,124,338,0.07600000000000007,False,0.32653061224489793,0.0975609756097561,0.0,,,77,rider,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,129
,,,1.0,1000,True,0.0,0.0,1.0,0.504,124,338,0.0,False,0.0,0.0,0.0,,,77,rider,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,129
,,,1.0,1000,True,0.0,0.0,1.0,0.504,124,338,0.0,False,0.0,0.0,0.0,,,77,rider,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,129
,,,0.995,995,True,0.2222016932079713,0.24897593445980543,0.004652032628655434,0.504,124,338,0.07600000000000007,False,0.32653061224489793,0.10569105691056911,0.05263157894736842,,,77,rider,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,129
,,,0.999,999,True,0.04235328263773738,0.06603895552342758,0.019974444061517715,0.3,175,833,0.04400000000000004,False,0.09302325581395349,0.024475524475524476,0.0,,,77,bicycle,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,170
,,,0.971,971,True,0.1288844514548099,0.20233667566550284,0.00972897931933403,5.92,175,833,0.08000000000000007,False,0.28752642706131076,0.04895104895104895,0.0,,,77,bicycle,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,170
,,,0.528,528,True,0.20907766258718063,0.36818772949536555,0.005766422487795353,1.056,175,833,0.08800000000000008,False,0.6194503171247357,0.08391608391608392,0.0,,,77,bicycle,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,170
,,,1.0,1000,True,0.0,0.0,1.0,0.3,175,833,0.0,False,0.0,0.0,0.0,,,77,bicycle,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,170
,,,0.989,989,True,0.13290622445316727,0.20124529645647657,0.011560915037989616,0.3,175,833,0.08400000000000007,False,0.2769556025369979,0.05244755244755245,0.0,,,77,bicycle,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,170
,,,0.874,874,True,0.19914732241863833,0.3303852425332147,0.007645437028259039,2.36,175,833,0.07999999999999996,False,0.5158562367864693,0.08391608391608392,0.0,,,77,bicycle,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,170
,,,0.986,986,True,0.07937387581363672,0.12373472495148873,0.021411124616861343,12.4,204,1348,0.06000000000000005,False,0.16216216216216217,0.014314928425357873,0.0,,,78,person,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,198
,,,0.876,876,True,0.1563589109295138,0.2601209402266435,0.015355301089584827,5.732,204,1348,0.04800000000000004,False,0.3689189189189189,0.05112474437627812,0.0,,,78,person,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,198
,,,0.334,334,True,0.2678241985508995,0.4447170719020868,0.01079754251986742,1.648,204,1348,0.06,False,0.6824324324324325,0.1165644171779141,0.008403361344537815,,,78,person,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,198
,,,0.998,998,True,0.08563934586675938,0.10787126264839796,0.03004690818488598,0.184,204,1348,0.06800000000000006,False,0.11621621621621622,0.026584867075664622,0.0,,,78,person,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,198
,,,0.96,960,True,0.16974899640913416,0.2597376860443697,0.01820380799472332,9.072,204,1348,0.05600000000000005,False,0.3418918918918919,0.065439672801636,0.008403361344537815,,,78,person,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,198
,,,0.667,667,True,0.2530981684621601,0.41676580758411624,0.012985183857381344,3.244,204,1348,0.04800000000000004,False,0.6202702702702703,0.1411042944785276,0.01680672268907563,,,78,person,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,198
,,,1.0,1000,True,0.0,0.0,1.0,0.484,129,369,0.0,False,0.0,0.0,0.0,,,78,rider,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,124
,,,0.999,999,True,0.09575001241828565,0.13719084533038023,0.007629939820617437,0.484,129,369,0.039999999999999925,False,0.20930232558139536,0.03968253968253968,0.0,,,78,rider,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,124
,,,0.993,993,True,0.17217014106284267,0.22275132275132276,0.004783823154866695,0.484,129,369,0.051999999999999935,False,0.3302325581395349,0.0873015873015873,0.0,,,78,rider,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,124
,,,1.0,1000,True,0.0,0.0,1.0,0.484,129,369,0.0,False,0.0,0.0,0.0,,,78,rider,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,124
,,,1.0,1000,True,0.0,0.0,1.0,0.484,129,369,0.0,False,0.0,0.0,0.0,,,78,rider,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,124
,,,0.997,997,True,0.18353968290667785,0.2239202657807309,0.0058168163523077965,0.484,129,369,0.04799999999999993,False,0.3116279069767442,0.1111111111111111,0.03571428571428571,,,78,rider,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,124
,,,0.999,999,True,0.038295581701826675,0.0693807948118293,0.01973068155348301,0.304,174,892,0.06400000000000006,False,0.08316008316008316,0.011904761904761904,0.0,,,78,bicycle,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,171
,,,0.984,984,True,0.09476724226808268,0.17169923786303096,0.011412016116082668,5.276,174,892,0.04800000000000004,False,0.24116424116424118,0.02976190476190476,0.0,,,78,bicycle,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,171
,,,0.686,686,True,0.1753765233699234,0.32614516709344293,0.0071498374454677105,1.188,174,892,0.055999999999999994,False,0.553014553014553,0.0744047619047619,0.0,,,78,bicycle,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,171
,,,1.0,1000,True,0.0,0.0,1.0,0.304,174,892,0.0,False,0.0,0.0,0.0,,,78,bicycle,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,171
,,,0.997,997,True,0.07570467670664019,0.13859852631404357,0.01555271353572607,0.304,174,892,0.05599999999999994,False,0.1891891891891892,0.02976190476190476,0.0,,,78,bicycle,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,171
,,,0.884,884,True,0.1937915838209306,0.3341709695157971,0.00846601091325283,2.14,174,892,0.068,False,0.5197505197505198,0.09226190476190477,0.0,,,78,bicycle,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,171
,,,0.996,996,True,0.030567612410225452,0.07116900353607505,0.02823123149573803,0.22,195,1267,0.08000000000000002,False,0.11144130757800892,0.010822510822510822,0.0,,,79,person,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,207
,,,0.9520000000000001,952,True,0.09537835889507482,0.18167305426176586,0.019002865999937057,9.868,195,1267,0.08000000000000007,False,0.27934621099554235,0.03463203463203463,0.0,,,79,person,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,207
,,,0.425,425,True,0.22337278521334164,0.41250302627523394,0.012543254531919956,1.892,195,1267,0.07599999999999998,False,0.6612184249628529,0.10822510822510822,0.0,,,79,person,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,207
,,,1.0,1000,True,0.0,0.0,1.0,0.22,195,1267,0.0,False,0.0,0.0,0.0,,,79,person,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,207
,,,0.989,989,True,0.09966778011977999,0.17290473334332987,0.023799272254109383,0.22,195,1267,0.08000000000000002,False,0.23476968796433878,0.045454545454545456,0.0,,,79,person,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,207
,,,0.731,731,True,0.22590379326902202,0.40059688498312773,0.014699888415634632,3.752,195,1267,0.08000000000000002,False,0.6032689450222882,0.13852813852813853,0.007575757575757576,,,79,person,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,207
,,,1.0,1000,True,0.0,0.0,1.0,0.464,134,395,0.0,False,0.0,0.0,0.0,,,79,rider,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,119
,,,1.0,1000,True,0.0,0.0,1.0,0.464,134,395,0.0,False,0.0,0.0,0.0,,,79,rider,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,119
,,,0.993,993,True,0.18472899573990356,0.22923295609862776,0.005298404488712549,0.464,134,395,0.08400000000000002,False,0.28444444444444444,0.1056338028169014,0.0,,,79,rider,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,119
,,,1.0,1000,True,0.0,0.0,1.0,0.464,134,395,0.0,False,0.0,0.0,0.0,,,79,rider,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,119
,,,1.0,1000,True,0.0,0.0,1.0,0.464,134,395,0.0,False,0.0,0.0,0.0,,,79,rider,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,119
,,,0.997,997,True,0.18733530686819838,0.22474304302662512,0.0063655320554971695,0.464,134,395,0.09599999999999997,False,0.26666666666666666,0.13380281690140844,0.0,,,79,rider,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,119
,,,0.999,999,True,0.04473353380220571,0.06963033879700546,0.02205866016447544,0.28,180,916,0.08399999999999999,False,0.09210526315789473,0.0106951871657754,0.0,,,79,bicycle,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,165
,,,0.984,984,True,0.09894426230472605,0.16803461970128636,0.013074632734060287,5.832,180,916,0.10399999999999998,False,0.23684210526315788,0.034759358288770054,0.0,,,79,bicycle,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,165
,,,0.756,756,True,0.15195382343009023,0.2801699072532406,0.008719202131032944,1.56,180,916,0.11199999999999999,False,0.4758771929824561,0.06951871657754011,0.0,,,79,bicycle,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,165
,,,1.0,1000,True,0.0,0.0,1.0,0.28,180,916,0.0,False,0.0,0.0,0.0,,,79,bicycle,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,165
,,,0.994,994,True,0.09330421242551579,0.15872705997705996,0.015368714928627014,0.28,180,916,0.09199999999999997,False,0.2324561403508772,0.040106951871657755,0.0,,,79,bicycle,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,165
,,,0.927,927,True,0.15397197608386406,0.26296427338094003,0.010512024164199829,3.092,180,916,0.10400000000000004,False,0.41885964912280704,0.0748663101604278,0.0,,,79,bicycle,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,165
,,,0.994,994,True,0.04549987412148856,0.08741118487423906,0.02337794378399849,0.188,203,1349,0.10399999999999998,False,0.11653116531165311,0.01642710472279261,0.0,,,80,person,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,199
,,,0.9500000000000001,950,True,0.09693803099969776,0.18820013373903172,0.016100266948342323,10.04,203,1349,0.08000000000000007,False,0.2696476964769648,0.039014373716632446,0.0,,,80,person,0.1,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,199
,,,0.487,487,True,0.1930128713067138,0.37471912394665524,0.010314281098544598,2.336,203,1349,0.07999999999999996,False,0.6084010840108401,0.10677618069815195,0.008064516129032258,,,80,person,0.2,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,199
,,,1.0,1000,True,0.0,0.0,1.0,0.188,203,1349,0.0,False,0.0,0.0,0.0,,,80,person,0.05,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,199
,,,0.99,990,True,0.0959496716111897,0.16614735372768896,0.02125122770667076,0.188,203,1349,0.09999999999999998,False,0.2127371273712737,0.045174537987679675,0.0,,,80,person,0.1,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,199
,,,0.794,794,True,0.1961764629098034,0.36200516549667827,0.012647177092730999,4.672,203,1349,0.07600000000000007,False,0.55420054200542,0.12525667351129363,0.008064516129032258,,,80,person,0.2,0.5,region_crc,segformer_b5_cityscapes,cityscapes_val_half,199
,,,1.0,1000,True,0.0,0.0,1.0,0.532,117,317,0.0,False,0.0,0.0,0.0,,,80,rider,0.05,0.1,region_crc,segformer_b5_cityscapes,cityscapes_val_half,136
