lam,feasible,region_fnr,marked_area_fraction,n_test_images,monitor_ks,monitor_flag,fnr_stratum0,fnr_stratum1,fnr_stratum2,seed,class_name,alpha,rho,method,model,scheme,n_cal_images
0.998,True,0.09242400857569398,0.024637535214424133,178,0.05600000000000005,False,0.16981132075471697,0.02318840579710145,0.0,15,bicycle,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,167
0.999,True,0.0714048280059516,0.029116496443748474,178,0.05600000000000005,False,0.13417190775681342,0.020289855072463767,0.0,15,bicycle,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,167
0.997,True,0.11364302052504299,0.022331073880195618,178,0.05600000000000005,False,0.20335429769392033,0.02608695652173913,0.0,15,bicycle,0.1,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,167
,True,0.5427302996670367,0.005905883852392435,250,,False,,,,15,bicycle,0.1,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,167
0.99,True,0.1906863735515421,0.016660334542393684,178,0.05599999999999994,False,0.3165618448637317,0.057971014492753624,0.0,15,bicycle,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,167
0.989,True,0.19506259969743117,0.01628551073372364,178,0.05999999999999994,False,0.3270440251572327,0.06376811594202898,0.0,15,bicycle,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,167
0.99,True,0.1906863735515421,0.016660334542393684,178,0.05599999999999994,False,0.3165618448637317,0.057971014492753624,0.0,15,bicycle,0.2,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,167
,True,0.5427302996670367,0.005905883852392435,250,,False,,,,15,bicycle,0.2,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,167
1.0,True,0.0,1.0,178,0.0,False,0.0,0.0,0.0,15,bicycle,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,167
1.0,True,0.0,1.0,178,0.0,False,0.0,0.0,0.0,15,bicycle,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,167
1.0,True,0.0,1.0,178,0.0,False,0.0,0.0,0.0,15,bicycle,0.05,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,167
,True,0.6503884572697003,0.005905883852392435,250,,False,,,,15,bicycle,0.05,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,167
1.0,True,0.0,1.0,178,0.0,False,0.0,0.0,0.0,15,bicycle,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,167
0.999,True,0.10707087855964259,0.029116496443748474,178,0.05600000000000005,False,0.18448637316561844,0.03768115942028986,0.0,15,bicycle,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,167
1.0,True,0.0,1.0,178,0.0,False,0.0,0.0,0.0,15,bicycle,0.1,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,167
,True,0.6503884572697003,0.005905883852392435,250,,False,,,,15,bicycle,0.1,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,167
0.994,True,0.19900144839690517,0.018835514783859253,178,0.052000000000000046,False,0.3249475890985325,0.07246376811594203,0.0,15,bicycle,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,167
0.989,True,0.2529160575081435,0.01628551073372364,178,0.05999999999999994,False,0.39622641509433965,0.10434782608695652,0.0,15,bicycle,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,167
0.994,True,0.19900144839690517,0.018835514783859253,178,0.052000000000000046,False,0.3249475890985325,0.07246376811594203,0.0,15,bicycle,0.2,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,167
,True,0.6503884572697003,0.005905883852392435,250,,False,,,,15,bicycle,0.2,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,167
0.999,True,0.035772765246449456,0.056467074900865555,204,0.039999999999999994,False,0.05317769130998703,0.003816793893129771,0.0,16,person,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,198
1.0,True,0.0,1.0,204,0.0,False,0.0,0.0,0.0,16,person,0.05,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,198
0.999,True,0.035772765246449456,0.056467074900865555,204,0.039999999999999994,False,0.05317769130998703,0.003816793893129771,0.0,16,person,0.05,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,198
,True,0.4968944099378882,0.014031583443284035,250,,False,,,,16,person,0.05,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,198
0.996,True,0.07467328871869636,0.042342301458120346,204,0.04400000000000001,False,0.10116731517509728,0.007633587786259542,0.0,16,person,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,198
0.997,True,0.061663939679935546,0.0449698343873024,204,0.04400000000000001,False,0.08560311284046693,0.007633587786259542,0.0,16,person,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,198
0.996,True,0.07467328871869636,0.042342301458120346,204,0.04400000000000001,False,0.10116731517509728,0.007633587786259542,0.0,16,person,0.1,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,198
,True,0.4968944099378882,0.014031583443284035,250,,False,,,,16,person,0.1,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,198
0.979,True,0.1770419187514586,0.029856080189347267,204,0.04800000000000004,False,0.22568093385214008,0.03435114503816794,0.0,16,person,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,198
0.982,True,0.16961501401418236,0.03085578978061676,204,0.04800000000000004,False,0.21011673151750973,0.03435114503816794,0.0,16,person,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,198
0.978,True,0.18027209426392937,0.029564017429947853,204,0.051999999999999935,False,0.23346303501945526,0.03435114503816794,0.0,16,person,0.2,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,198
,True,0.4968944099378882,0.014031583443284035,250,,False,,,,16,person,0.2,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,198
1.0,True,0.0,1.0,204,0.0,False,0.0,0.0,0.0,16,person,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,198
1.0,True,0.0,1.0,204,0.0,False,0.0,0.0,0.0,16,person,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,198
1.0,True,0.0,1.0,204,0.0,False,0.0,0.0,0.0,16,person,0.05,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,198
,True,0.6176673567977916,0.014031583443284035,250,,False,,,,16,person,0.05,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,198
0.998,True,0.09116741073397419,0.04893279820680618,204,0.04000000000000001,False,0.09987029831387809,0.022900763358778626,0.0,16,person,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,198
0.997,True,0.11089549014987611,0.0449698343873024,204,0.04400000000000001,False,0.12062256809338522,0.02862595419847328,0.0,16,person,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,198
0.998,True,0.09116741073397419,0.04893279820680618,204,0.04000000000000001,False,0.09987029831387809,0.022900763358778626,0.0,16,person,0.1,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,198
,True,0.6176673567977916,0.014031583443284035,250,,False,,,,16,person,0.1,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,198
0.99,True,0.1910329639889374,0.03494769334793091,204,0.05599999999999994,False,0.2204928664072633,0.05725190839694656,0.0,16,person,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,198
0.982,True,0.23428961421213895,0.03085578978061676,204,0.04800000000000004,False,0.2801556420233463,0.07824427480916031,0.0,16,person,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,198
0.989,True,0.19495624205437231,0.03425130993127823,204,0.052000000000000046,False,0.22697795071335927,0.06297709923664122,0.0,16,person,0.2,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,198
,True,0.6176673567977916,0.014031583443284035,250,,False,,,,16,person,0.2,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,198
1.0,True,0.0,1.0,118,0.0,False,0.0,0.0,0.0,16,rider,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,135
1.0,True,0.0,1.0,118,0.0,False,0.0,0.0,0.0,16,rider,0.05,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,135
1.0,True,0.0,1.0,118,0.0,False,0.0,0.0,0.0,16,rider,0.05,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,135
,True,0.7073170731707317,0.0013055667513981462,250,,False,,,,16,rider,0.05,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,135
0.999,True,0.13498789346246973,0.01665349490940571,118,0.11599999999999999,False,0.18716577540106952,0.05737704918032787,0.0,16,rider,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,135
1.0,True,0.0,1.0,118,0.0,False,0.0,0.0,0.0,16,rider,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,135
0.999,True,0.13498789346246973,0.01665349490940571,118,0.11599999999999999,False,0.18716577540106952,0.05737704918032787,0.0,16,rider,0.1,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,135
,True,0.7073170731707317,0.0013055667513981462,250,,False,,,,16,rider,0.1,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,135
0.996,True,0.25166801183750337,0.010485944338142872,118,0.10400000000000009,False,0.29411764705882354,0.12295081967213115,0.0,16,rider,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,135
0.998,True,0.1705811138014528,0.013305296190083027,118,0.11199999999999999,False,0.2192513368983957,0.06557377049180328,0.0,16,rider,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,135
0.996,True,0.25166801183750337,0.010485944338142872,118,0.10400000000000009,False,0.29411764705882354,0.12295081967213115,0.0,16,rider,0.2,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,135
,True,0.7073170731707317,0.0013055667513981462,250,,False,,,,16,rider,0.2,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,135
1.0,True,0.0,1.0,118,0.0,False,0.0,0.0,0.0,16,rider,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,135
1.0,True,0.0,1.0,118,0.0,False,0.0,0.0,0.0,16,rider,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,135
1.0,True,0.0,1.0,118,0.0,False,0.0,0.0,0.0,16,rider,0.05,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,135
,True,0.7713414634146342,0.0013055667513981462,250,,False,,,,16,rider,0.05,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,135
1.0,True,0.0,1.0,118,0.0,False,0.0,0.0,0.0,16,rider,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,135
1.0,True,0.0,1.0,118,0.0,False,0.0,0.0,0.0,16,rider,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,135
1.0,True,0.0,1.0,118,0.0,False,0.0,0.0,0.0,16,rider,0.1,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,135
,True,0.7713414634146342,0.0013055667513981462,250,,False,,,,16,rider,0.1,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,135
0.998,True,0.2462200699488835,0.013305296190083027,118,0.11199999999999999,False,0.2727272727272727,0.13934426229508196,0.05263157894736842,16,rider,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,135
0.998,True,0.2462200699488835,0.013305296190083027,118,0.11199999999999999,False,0.2727272727272727,0.13934426229508196,0.05263157894736842,16,rider,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,135
0.998,True,0.2462200699488835,0.013305296190083027,118,0.11199999999999999,False,0.2727272727272727,0.13934426229508196,0.05263157894736842,16,rider,0.2,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,135
,True,0.7713414634146342,0.0013055667513981462,250,,False,,,,16,rider,0.2,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,135
1.0,True,0.0,1.0,173,0.0,False,0.0,0.0,0.0,16,bicycle,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,172
1.0,True,0.0,1.0,173,0.0,False,0.0,0.0,0.0,16,bicycle,0.05,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,172
1.0,True,0.0,1.0,173,0.0,False,0.0,0.0,0.0,16,bicycle,0.05,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,172
,True,0.5531914893617021,0.005980649963021278,250,,False,,,,16,bicycle,0.05,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,172
0.998,True,0.09739186632250216,0.02519288845360279,173,0.03999999999999998,False,0.1752808988764045,0.01834862385321101,0.0,16,bicycle,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,172
0.998,True,0.09739186632250216,0.02519288845360279,173,0.03999999999999998,False,0.1752808988764045,0.01834862385321101,0.0,16,bicycle,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,172
0.997,True,0.11453564098072769,0.02279633656144142,173,0.03200000000000003,False,0.19550561797752808,0.021406727828746176,0.0,16,bicycle,0.1,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,172
,True,0.5531914893617021,0.005980649963021278,250,,False,,,,16,bicycle,0.1,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,172
0.985,True,0.22912190571150112,0.01545332558453083,173,0.043999999999999984,False,0.36179775280898874,0.06422018348623854,0.0,16,bicycle,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,172
0.987,True,0.22371523787708758,0.01599246636033058,173,0.03999999999999998,False,0.350561797752809,0.06422018348623854,0.0,16,bicycle,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,172
0.985,True,0.22912190571150112,0.01545332558453083,173,0.043999999999999984,False,0.36179775280898874,0.06422018348623854,0.0,16,bicycle,0.2,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,172
,True,0.5531914893617021,0.005980649963021278,250,,False,,,,16,bicycle,0.2,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,172
1.0,True,0.0,1.0,173,0.0,False,0.0,0.0,0.0,16,bicycle,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,172
1.0,True,0.0,1.0,173,0.0,False,0.0,0.0,0.0,16,bicycle,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,172
1.0,True,0.0,1.0,173,0.0,False,0.0,0.0,0.0,16,bicycle,0.05,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,172
,True,0.6607565011820331,0.005980649963021278,250,,False,,,,16,bicycle,0.05,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,172
0.999,True,0.11860273637730283,0.0298706516623497,173,0.052000000000000046,False,0.19325842696629214,0.03669724770642202,0.0,16,bicycle,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,172
0.998,True,0.1548883839346267,0.02519288845360279,173,0.03999999999999998,False,0.23370786516853934,0.05198776758409786,0.0,16,bicycle,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,172
0.999,True,0.11860273637730283,0.0298706516623497,173,0.052000000000000046,False,0.19325842696629214,0.03669724770642202,0.0,16,bicycle,0.1,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,172
,True,0.6607565011820331,0.005980649963021278,250,,False,,,,16,bicycle,0.1,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,172
0.993,True,0.22266869011025836,0.018528638407588005,173,0.03599999999999992,False,0.3393258426966292,0.08256880733944955,0.013513513513513514,16,bicycle,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,172
0.987,True,0.29764175535726173,0.01599246636033058,173,0.03999999999999998,False,0.4202247191011236,0.11926605504587157,0.013513513513513514,16,bicycle,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,172
0.993,True,0.22266869011025836,0.018528638407588005,173,0.03599999999999992,False,0.3393258426966292,0.08256880733944955,0.013513513513513514,16,bicycle,0.2,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,172
,True,0.6607565011820331,0.005980649963021278,250,,False,,,,16,bicycle,0.2,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,172
0.998,True,0.05963507170629454,0.044111695140600204,201,0.10000000000000009,False,0.08333333333333333,0.013186813186813187,0.0,17,person,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,201
0.999,True,0.040665530099937,0.05133002996444702,201,0.09200000000000008,False,0.06073446327683616,0.008791208791208791,0.0,17,person,0.05,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,201
0.997,True,0.0940457411915909,0.040336936712265015,201,0.10400000000000009,False,0.1115819209039548,0.017582417582417582,0.0,17,person,0.05,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,201
,True,0.5270588235294118,0.01185713429003954,250,,False,,,,17,person,0.05,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,201
0.991,True,0.13939323964854206,0.03159333020448685,201,0.10799999999999998,False,0.1765536723163842,0.026373626373626374,0.0,17,person,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,201
0.995,True,0.1111992666784497,0.036013711243867874,201,0.10400000000000009,False,0.13983050847457626,0.01978021978021978,0.0,17,person,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,201
0.99,True,0.1497083308591557,0.030861109495162964,201,0.10399999999999998,False,0.1864406779661017,0.026373626373626374,0.0,17,person,0.1,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,201
,True,0.5270588235294118,0.01185713429003954,250,,False,,,,17,person,0.1,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,201
0.968,True,0.24485575389280548,0.023683516308665276,201,0.09599999999999997,False,0.3361581920903955,0.046153846153846156,0.0,17,person,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,201
0.973,True,0.22929964195609653,0.024642260745167732,201,0.09999999999999998,False,0.3093220338983051,0.03956043956043956,0.0,17,person,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,201
0.967,True,0.24769868210886803,0.023511765524744987,201,0.09599999999999997,False,0.3389830508474576,0.046153846153846156,0.0,17,person,0.2,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,201
,True,0.5270588235294118,0.01185713429003954,250,,False,,,,17,person,0.2,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,201
0.999,True,0.06627317747375354,0.05133002996444702,201,0.09200000000000008,False,0.08615819209039548,0.02197802197802198,0.0,17,person,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,201
0.999,True,0.06627317747375354,0.05133002996444702,201,0.09200000000000008,False,0.08615819209039548,0.02197802197802198,0.0,17,person,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,201
0.999,True,0.06627317747375354,0.05133002996444702,201,0.09200000000000008,False,0.08615819209039548,0.02197802197802198,0.0,17,person,0.05,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,201
,True,0.6392156862745098,0.01185713429003954,250,,False,,,,17,person,0.05,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,201
0.997,True,0.130122203884969,0.040336936712265015,201,0.10400000000000009,False,0.1497175141242938,0.035164835164835165,0.0,17,person,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,201
0.995,True,0.1657440352844909,0.036013711243867874,201,0.10400000000000009,False,0.19350282485875706,0.03956043956043956,0.0,17,person,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,201
0.997,True,0.130122203884969,0.040336936712265015,201,0.10400000000000009,False,0.1497175141242938,0.035164835164835165,0.0,17,person,0.1,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,201
,True,0.6392156862745098,0.01185713429003954,250,,False,,,,17,person,0.1,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,201
0.987,True,0.2340816383484621,0.029102269560098648,201,0.10000000000000009,False,0.2796610169491525,0.07252747252747253,0.0,17,person,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,201
0.973,True,0.30283658824179904,0.024642260745167732,201,0.09999999999999998,False,0.3898305084745763,0.10329670329670329,0.0,17,person,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,201
0.987,True,0.2340816383484621,0.029102269560098648,201,0.10000000000000009,False,0.2796610169491525,0.07252747252747253,0.0,17,person,0.2,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,201
,True,0.6392156862745098,0.01185713429003954,250,,False,,,,17,person,0.2,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,201
1.0,True,0.0,1.0,110,0.0,False,0.0,0.0,0.0,17,rider,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,143
1.0,True,0.0,1.0,110,0.0,False,0.0,0.0,0.0,17,rider,0.05,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,143
1.0,True,0.0,1.0,110,0.0,False,0.0,0.0,0.0,17,rider,0.05,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,143
,True,0.6645161290322581,0.0013710918137803674,250,,False,,,,17,rider,0.05,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,143
1.0,True,0.0,1.0,110,0.0,False,0.0,0.0,0.0,17,rider,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,143
1.0,True,0.0,1.0,110,0.0,False,0.0,0.0,0.0,17,rider,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,143
1.0,True,0.0,1.0,110,0.0,False,0.0,0.0,0.0,17,rider,0.1,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,143
,True,0.6645161290322581,0.0013710918137803674,250,,False,,,,17,rider,0.1,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,143
0.997,True,0.18510822510822508,0.010715575888752937,110,0.13600000000000007,False,0.22994652406417113,0.050505050505050504,0.0,17,rider,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,143
0.998,True,0.1648051948051948,0.012291835620999336,110,0.12799999999999995,False,0.20320855614973263,0.04040404040404041,0.0,17,rider,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,143
0.997,True,0.18510822510822508,0.010715575888752937,110,0.13600000000000007,False,0.22994652406417113,0.050505050505050504,0.0,17,rider,0.2,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,143
,True,0.6645161290322581,0.0013710918137803674,250,,False,,,,17,rider,0.2,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,143
1.0,True,0.0,1.0,110,0.0,False,0.0,0.0,0.0,17,rider,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,143
1.0,True,0.0,1.0,110,0.0,False,0.0,0.0,0.0,17,rider,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,143
1.0,True,0.0,1.0,110,0.0,False,0.0,0.0,0.0,17,rider,0.05,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,143
,True,0.7483870967741936,0.0013710918137803674,250,,False,,,,17,rider,0.05,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,143
1.0,True,0.0,1.0,110,0.0,False,0.0,0.0,0.0,17,rider,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,143
1.0,True,0.0,1.0,110,0.0,False,0.0,0.0,0.0,17,rider,0.1,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,143
1.0,True,0.0,1.0,110,0.0,False,0.0,0.0,0.0,17,rider,0.1,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,143
,True,0.7483870967741936,0.0013710918137803674,250,,False,,,,17,rider,0.1,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,143
0.999,True,0.16541125541125543,0.0154250618070364,110,0.13199999999999995,False,0.19786096256684493,0.06060606060606061,0.041666666666666664,17,rider,0.2,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,143
0.998,True,0.20727272727272725,0.012291835620999336,110,0.12799999999999995,False,0.23529411764705882,0.08080808080808081,0.041666666666666664,17,rider,0.2,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,143
0.999,True,0.16541125541125543,0.0154250618070364,110,0.13199999999999995,False,0.19786096256684493,0.06060606060606061,0.041666666666666664,17,rider,0.2,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,143
,True,0.7483870967741936,0.0013710918137803674,250,,False,,,,17,rider,0.2,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,143
1.0,True,0.0,1.0,153,0.0,False,0.0,0.0,0.0,17,bicycle,0.05,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,192
1.0,True,0.0,1.0,153,0.0,False,0.0,0.0,0.0,17,bicycle,0.05,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,192
1.0,True,0.0,1.0,153,0.0,False,0.0,0.0,0.0,17,bicycle,0.05,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,192
,True,0.564,0.0057779885828495026,250,,False,,,,17,bicycle,0.05,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,192
0.998,True,0.08846463086659165,0.022646812722086906,153,0.16,True,0.14357682619647355,0.01730103806228374,0.0,17,bicycle,0.1,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,192
0.998,True,0.08846463086659165,0.022646812722086906,153,0.16,True,0.14357682619647355,0.01730103806228374,0.0,17,bicycle,0.1,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,192
0.998,True,0.08846463086659165,0.022646812722086906,153,0.16,True,0.14357682619647355,0.01730103806228374,0.0,17,bicycle,0.1,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,192
,True,0.564,0.0057779885828495026,250,,False,,,,17,bicycle,0.1,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,192
0.989,True,0.2055856180856181,0.014743932522833347,153,0.16799999999999998,True,0.3198992443324937,0.0726643598615917,0.0,17,bicycle,0.2,0.1,region_crc,segformer_b2_cityscapes,cityscapes_val_half,192
0.988,True,0.2113742013251817,0.014438842423260212,153,0.16799999999999998,True,0.3350125944584383,0.0726643598615917,0.0,17,bicycle,0.2,0.1,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,192
0.987,True,0.21763781788291592,0.014161592349410057,153,0.16399999999999998,True,0.345088161209068,0.0726643598615917,0.0,17,bicycle,0.2,0.1,heuristic,segformer_b2_cityscapes,cityscapes_val_half,192
,True,0.564,0.0057779885828495026,250,,False,,,,17,bicycle,0.2,0.1,argmax,segformer_b2_cityscapes,cityscapes_val_half,192
1.0,True,0.0,1.0,153,0.0,False,0.0,0.0,0.0,17,bicycle,0.05,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,192
1.0,True,0.0,1.0,153,0.0,False,0.0,0.0,0.0,17,bicycle,0.05,0.5,pixel_crc,segformer_b2_cityscapes,cityscapes_val_half,192
1.0,True,0.0,1.0,153,0.0,False,0.0,0.0,0.0,17,bicycle,0.05,0.5,heuristic,segformer_b2_cityscapes,cityscapes_val_half,192
,True,0.6666666666666666,0.0057779885828495026,250,,False,,,,17,bicycle,0.05,0.5,argmax,segformer_b2_cityscapes,cityscapes_val_half,192
1.0,True,0.0,1.0,153,0.0,False,0.0,0.0,0.0,17,bicycle,0.1,0.5,region_crc,segformer_b2_cityscapes,cityscapes_val_half,192
