condition,class_name,seed,pool,n_cal,n_pool,n_target_total,c_low,kappa,ratio,alpha,rho,raw_median,raw_max,weight_p_test,lam,feasible,region_fnr,marked_area_fraction,weight_sum,weight_ess,frac_at_floor,weight_median,weight_max
rain,person,20,all,201,500,500,0.05,20.0,400.0,0.1,0.5,1.4081573681323789e-05,0.0012466444168239832,0.6655573789793686,1.0,False,0.0,1.0,10.05000114440918,201.00004673004435,1.0,0.05000000074505806,0.05000000074505806
rain,person,20,all,201,500,500,0.05,20.0,400.0,0.2,0.5,1.4081573681323789e-05,0.0012466444168239832,0.6655573789793686,1.0,False,0.0,1.0,10.05000114440918,201.00004673004435,1.0,0.05000000074505806,0.05000000074505806
rain,person,20,class,201,170,500,0.05,2.0,40.0,0.05,0.5,0.00019018881721422076,0.005281680263578892,0.1659750879715009,1.0,False,0.0,1.0,10.05000114440918,201.00004673004435,1.0,0.05000000074505806,0.05000000074505806
rain,person,20,class,201,170,500,0.05,2.0,40.0,0.1,0.5,0.00019018881721422076,0.005281680263578892,0.1659750879715009,1.0,False,0.0,1.0,10.05000114440918,201.00004673004435,1.0,0.05000000074505806,0.05000000074505806
rain,person,20,class,201,170,500,0.05,2.0,40.0,0.2,0.5,0.00019018881721422076,0.005281680263578892,0.1659750879715009,0.9995450119398499,True,0.06470588235294118,0.05527915805578232,10.05000114440918,201.00004673004435,1.0,0.05000000074505806,0.05000000074505806
rain,person,20,class,201,170,500,0.05,5.0,100.0,0.05,0.5,0.00019018881721422076,0.005281680263578892,0.3322258883586474,1.0,False,0.0,1.0,10.05000114440918,201.00004673004435,1.0,0.05000000074505806,0.05000000074505806
rain,person,20,class,201,170,500,0.05,5.0,100.0,0.1,0.5,0.00019018881721422076,0.005281680263578892,0.3322258883586474,1.0,False,0.0,1.0,10.05000114440918,201.00004673004435,1.0,0.05000000074505806,0.05000000074505806
rain,person,20,class,201,170,500,0.05,5.0,100.0,0.2,0.5,0.00019018881721422076,0.005281680263578892,0.3322258883586474,1.0,False,0.0,1.0,10.05000114440918,201.00004673004435,1.0,0.05000000074505806,0.05000000074505806
rain,person,20,class,201,170,500,0.05,20.0,400.0,0.05,0.5,0.00019018881721422076,0.005281680263578892,0.6655573789793686,1.0,False,0.0,1.0,10.05000114440918,201.00004673004435,1.0,0.05000000074505806,0.05000000074505806
rain,person,20,class,201,170,500,0.05,20.0,400.0,0.1,0.5,0.00019018881721422076,0.005281680263578892,0.6655573789793686,1.0,False,0.0,1.0,10.05000114440918,201.00004673004435,1.0,0.05000000074505806,0.05000000074505806
rain,person,20,class,201,170,500,0.05,20.0,400.0,0.2,0.5,0.00019018881721422076,0.005281680263578892,0.6655573789793686,1.0,False,0.0,1.0,10.05000114440918,201.00004673004435,1.0,0.05000000074505806,0.05000000074505806
rain,person,21,all,203,500,500,0.05,2.0,40.0,0.05,0.5,1.9774537577177398e-05,0.001065522083081305,0.16460903282523037,1.0,False,0.0,1.0,10.150001525878906,203.00006389618468,1.0,0.05000000074505806,0.05000000074505806
rain,person,21,all,203,500,500,0.05,2.0,40.0,0.1,0.5,1.9774537577177398e-05,0.001065522083081305,0.16460903282523037,1.0,False,0.0,1.0,10.150001525878906,203.00006389618468,1.0,0.05000000074505806,0.05000000074505806
rain,person,21,all,203,500,500,0.05,2.0,40.0,0.2,0.5,1.9774537577177398e-05,0.001065522083081305,0.16460903282523037,0.9992620957698709,True,0.06960784313725489,0.04666009172797203,10.150001525878906,203.00006389618468,1.0,0.05000000074505806,0.05000000074505806
rain,person,21,all,203,500,500,0.05,5.0,100.0,0.05,0.5,1.9774537577177398e-05,0.001065522083081305,0.33003297006004306,1.0,False,0.0,1.0,10.150001525878906,203.00006389618468,1.0,0.05000000074505806,0.05000000074505806
rain,person,21,all,203,500,500,0.05,5.0,100.0,0.1,0.5,1.9774537577177398e-05,0.001065522083081305,0.33003297006004306,1.0,False,0.0,1.0,10.150001525878906,203.00006389618468,1.0,0.05000000074505806,0.05000000074505806
rain,person,21,all,203,500,500,0.05,5.0,100.0,0.2,0.5,1.9774537577177398e-05,0.001065522083081305,0.33003297006004306,1.0,False,0.0,1.0,10.150001525878906,203.00006389618468,1.0,0.05000000074505806,0.05000000074505806
rain,person,21,all,203,500,500,0.05,20.0,400.0,0.05,0.5,1.9774537577177398e-05,0.001065522083081305,0.6633498835093998,1.0,False,0.0,1.0,10.150001525878906,203.00006389618468,1.0,0.05000000074505806,0.05000000074505806
rain,person,21,all,203,500,500,0.05,20.0,400.0,0.1,0.5,1.9774537577177398e-05,0.001065522083081305,0.6633498835093998,1.0,False,0.0,1.0,10.150001525878906,203.00006389618468,1.0,0.05000000074505806,0.05000000074505806
rain,person,21,all,203,500,500,0.05,20.0,400.0,0.2,0.5,1.9774537577177398e-05,0.001065522083081305,0.6633498835093998,1.0,False,0.0,1.0,10.150001525878906,203.00006389618468,1.0,0.05000000074505806,0.05000000074505806
rain,person,21,class,203,170,500,0.05,2.0,40.0,0.05,0.5,0.00024915332323871553,0.008209203369915485,0.16460903282523037,1.0,False,0.0,1.0,10.150001525878906,203.00006389618468,1.0,0.05000000074505806,0.05000000074505806
rain,person,21,class,203,170,500,0.05,2.0,40.0,0.1,0.5,0.00024915332323871553,0.008209203369915485,0.16460903282523037,1.0,False,0.0,1.0,10.150001525878906,203.00006389618468,1.0,0.05000000074505806,0.05000000074505806
rain,person,21,class,203,170,500,0.05,2.0,40.0,0.2,0.5,0.00024915332323871553,0.008209203369915485,0.16460903282523037,0.9992620957698709,True,0.06960784313725489,0.04666009172797203,10.150001525878906,203.00006389618468,1.0,0.05000000074505806,0.05000000074505806
rain,person,21,class,203,170,500,0.05,5.0,100.0,0.05,0.5,0.00024915332323871553,0.008209203369915485,0.33003297006004306,1.0,False,0.0,1.0,10.150001525878906,203.00006389618468,1.0,0.05000000074505806,0.05000000074505806
rain,person,21,class,203,170,500,0.05,5.0,100.0,0.1,0.5,0.00024915332323871553,0.008209203369915485,0.33003297006004306,1.0,False,0.0,1.0,10.150001525878906,203.00006389618468,1.0,0.05000000074505806,0.05000000074505806
rain,person,21,class,203,170,500,0.05,5.0,100.0,0.2,0.5,0.00024915332323871553,0.008209203369915485,0.33003297006004306,1.0,False,0.0,1.0,10.150001525878906,203.00006389618468,1.0,0.05000000074505806,0.05000000074505806
rain,person,21,class,203,170,500,0.05,20.0,400.0,0.05,0.5,0.00024915332323871553,0.008209203369915485,0.6633498835093998,1.0,False,0.0,1.0,10.150001525878906,203.00006389618468,1.0,0.05000000074505806,0.05000000074505806
rain,person,21,class,203,170,500,0.05,20.0,400.0,0.1,0.5,0.00024915332323871553,0.008209203369915485,0.6633498835093998,1.0,False,0.0,1.0,10.150001525878906,203.00006389618468,1.0,0.05000000074505806,0.05000000074505806
rain,person,21,class,203,170,500,0.05,20.0,400.0,0.2,0.5,0.00024915332323871553,0.008209203369915485,0.6633498835093998,1.0,False,0.0,1.0,10.150001525878906,203.00006389618468,1.0,0.05000000074505806,0.05000000074505806
rain,person,22,all,196,500,500,0.05,2.0,40.0,0.05,0.5,2.4222576030297205e-05,0.00200543156825006,0.1694914952875162,1.0,False,0.0,1.0,9.800002098083496,196.00009202958432,1.0,0.05000000074505806,0.05000000074505806
rain,person,22,all,196,500,500,0.05,2.0,40.0,0.1,0.5,2.4222576030297205e-05,0.00200543156825006,0.1694914952875162,1.0,False,0.0,1.0,9.800002098083496,196.00009202958432,1.0,0.05000000074505806,0.05000000074505806
rain,person,22,all,196,500,500,0.05,2.0,40.0,0.2,0.5,2.4222576030297205e-05,0.00200543156825006,0.1694914952875162,0.9995753804360537,True,0.061764705882352944,0.056614991277456284,9.800002098083496,196.00009202958432,1.0,0.05000000074505806,0.05000000074505806
rain,person,22,all,196,500,500,0.05,5.0,100.0,0.05,0.5,2.4222576030297205e-05,0.00200543156825006,0.33783778994514246,1.0,False,0.0,1.0,9.800002098083496,196.00009202958432,1.0,0.05000000074505806,0.05000000074505806
rain,person,22,all,196,500,500,0.05,5.0,100.0,0.1,0.5,2.4222576030297205e-05,0.00200543156825006,0.33783778994514246,1.0,False,0.0,1.0,9.800002098083496,196.00009202958432,1.0,0.05000000074505806,0.05000000074505806
rain,person,22,all,196,500,500,0.05,5.0,100.0,0.2,0.5,2.4222576030297205e-05,0.00200543156825006,0.33783778994514246,1.0,False,0.0,1.0,9.800002098083496,196.00009202958432,1.0,0.05000000074505806,0.05000000074505806
rain,person,22,all,196,500,500,0.05,20.0,400.0,0.05,0.5,2.4222576030297205e-05,0.00200543156825006,0.6711408923453145,1.0,False,0.0,1.0,9.800002098083496,196.00009202958432,1.0,0.05000000074505806,0.05000000074505806
rain,person,22,all,196,500,500,0.05,20.0,400.0,0.1,0.5,2.4222576030297205e-05,0.00200543156825006,0.6711408923453145,1.0,False,0.0,1.0,9.800002098083496,196.00009202958432,1.0,0.05000000074505806,0.05000000074505806
rain,person,22,all,196,500,500,0.05,20.0,400.0,0.2,0.5,2.4222576030297205e-05,0.00200543156825006,0.6711408923453145,1.0,False,0.0,1.0,9.800002098083496,196.00009202958432,1.0,0.05000000074505806,0.05000000074505806
rain,person,22,class,196,170,500,0.05,2.0,40.0,0.05,0.5,0.00023863418027758598,0.008478499948978424,0.1694914952875162,1.0,False,0.0,1.0,9.800002098083496,196.00009202958432,1.0,0.05000000074505806,0.05000000074505806
rain,person,22,class,196,170,500,0.05,2.0,40.0,0.1,0.5,0.00023863418027758598,0.008478499948978424,0.1694914952875162,1.0,False,0.0,1.0,9.800002098083496,196.00009202958432,1.0,0.05000000074505806,0.05000000074505806
rain,person,22,class,196,170,500,0.05,2.0,40.0,0.2,0.5,0.00023863418027758598,0.008478499948978424,0.1694914952875162,0.9995753804360537,True,0.061764705882352944,0.056614991277456284,9.800002098083496,196.00009202958432,1.0,0.05000000074505806,0.05000000074505806
rain,person,22,class,196,170,500,0.05,5.0,100.0,0.05,0.5,0.00023863418027758598,0.008478499948978424,0.33783778994514246,1.0,False,0.0,1.0,9.800002098083496,196.00009202958432,1.0,0.05000000074505806,0.05000000074505806
rain,person,22,class,196,170,500,0.05,5.0,100.0,0.1,0.5,0.00023863418027758598,0.008478499948978424,0.33783778994514246,1.0,False,0.0,1.0,9.800002098083496,196.00009202958432,1.0,0.05000000074505806,0.05000000074505806
rain,person,22,class,196,170,500,0.05,5.0,100.0,0.2,0.5,0.00023863418027758598,0.008478499948978424,0.33783778994514246,1.0,False,0.0,1.0,9.800002098083496,196.00009202958432,1.0,0.05000000074505806,0.05000000074505806
rain,person,22,class,196,170,500,0.05,20.0,400.0,0.05,0.5,0.00023863418027758598,0.008478499948978424,0.6711408923453145,1.0,False,0.0,1.0,9.800002098083496,196.00009202958432,1.0,0.05000000074505806,0.05000000074505806
rain,person,22,class,196,170,500,0.05,20.0,400.0,0.1,0.5,0.00023863418027758598,0.008478499948978424,0.6711408923453145,1.0,False,0.0,1.0,9.800002098083496,196.00009202958432,1.0,0.05000000074505806,0.05000000074505806
rain,person,22,class,196,170,500,0.05,20.0,400.0,0.2,0.5,0.00023863418027758598,0.008478499948978424,0.6711408923453145,1.0,False,0.0,1.0,9.800002098083496,196.00009202958432,1.0,0.05000000074505806,0.05000000074505806
rain,person,23,all,199,500,500,0.05,2.0,40.0,0.05,0.5,1.3438744645100087e-05,0.002063117688521743,0.16736397933807196,1.0,False,0.0,1.0,9.950002670288086,199.00010585786293,1.0,0.05000000074505806,0.05000000074505806
rain,person,23,all,199,500,500,0.05,2.0,40.0,0.1,0.5,1.3438744645100087e-05,0.002063117688521743,0.16736397933807196,1.0,False,0.0,1.0,9.950002670288086,199.00010585786293,1.0,0.05000000074505806,0.05000000074505806
rain,person,23,all,199,500,500,0.05,2.0,40.0,0.2,0.5,1.3438744645100087e-05,0.002063117688521743,0.16736397933807196,0.9993483716059391,True,0.06960784313725489,0.04876994341611862,9.950002670288086,199.00010585786293,1.0,0.05000000074505806,0.05000000074505806
rain,person,23,all,199,500,500,0.05,5.0,100.0,0.05,0.5,1.3438744645100087e-05,0.002063117688521743,0.33444810079780746,1.0,False,0.0,1.0,9.950002670288086,199.00010585786293,1.0,0.05000000074505806,0.05000000074505806
rain,person,23,all,199,500,500,0.05,5.0,100.0,0.1,0.5,1.3438744645100087e-05,0.002063117688521743,0.33444810079780746,1.0,False,0.0,1.0,9.950002670288086,199.00010585786293,1.0,0.05000000074505806,0.05000000074505806
rain,person,23,all,199,500,500,0.05,5.0,100.0,0.2,0.5,1.3438744645100087e-05,0.002063117688521743,0.33444810079780746,1.0,False,0.0,1.0,9.950002670288086,199.00010585786293,1.0,0.05000000074505806,0.05000000074505806
rain,person,23,all,199,500,500,0.05,20.0,400.0,0.05,0.5,1.3438744645100087e-05,0.002063117688521743,0.6677795731831774,1.0,False,0.0,1.0,9.950002670288086,199.00010585786293,1.0,0.05000000074505806,0.05000000074505806
rain,person,23,all,199,500,500,0.05,20.0,400.0,0.1,0.5,1.3438744645100087e-05,0.002063117688521743,0.6677795731831774,1.0,False,0.0,1.0,9.950002670288086,199.00010585786293,1.0,0.05000000074505806,0.05000000074505806
rain,person,23,all,199,500,500,0.05,20.0,400.0,0.2,0.5,1.3438744645100087e-05,0.002063117688521743,0.6677795731831774,1.0,False,0.0,1.0,9.950002670288086,199.00010585786293,1.0,0.05000000074505806,0.05000000074505806
rain,person,23,class,199,170,500,0.05,2.0,40.0,0.05,0.5,0.00026358437025919557,0.006816216744482517,0.16736397933807196,1.0,False,0.0,1.0,9.950002670288086,199.00010585786293,1.0,0.05000000074505806,0.05000000074505806
rain,person,23,class,199,170,500,0.05,2.0,40.0,0.1,0.5,0.00026358437025919557,0.006816216744482517,0.16736397933807196,1.0,False,0.0,1.0,9.950002670288086,199.00010585786293,1.0,0.05000000074505806,0.05000000074505806
rain,person,23,class,199,170,500,0.05,2.0,40.0,0.2,0.5,0.00026358437025919557,0.006816216744482517,0.16736397933807196,0.9993483716059391,True,0.06960784313725489,0.04876994341611862,9.950002670288086,199.00010585786293,1.0,0.05000000074505806,0.05000000074505806
rain,person,23,class,199,170,500,0.05,5.0,100.0,0.05,0.5,0.00026358437025919557,0.006816216744482517,0.33444810079780746,1.0,False,0.0,1.0,9.950002670288086,199.00010585786293,1.0,0.05000000074505806,0.05000000074505806
rain,person,23,class,199,170,500,0.05,5.0,100.0,0.1,0.5,0.00026358437025919557,0.006816216744482517,0.33444810079780746,1.0,False,0.0,1.0,9.950002670288086,199.00010585786293,1.0,0.05000000074505806,0.05000000074505806
rain,person,23,class,199,170,500,0.05,5.0,100.0,0.2,0.5,0.00026358437025919557,0.006816216744482517,0.33444810079780746,1.0,False,0.0,1.0,9.950002670288086,199.00010585786293,1.0,0.05000000074505806,0.05000000074505806
rain,person,23,class,199,170,500,0.05,20.0,400.0,0.05,0.5,0.00026358437025919557,0.006816216744482517,0.6677795731831774,1.0,False,0.0,1.0,9.950002670288086,199.00010585786293,1.0,0.05000000074505806,0.05000000074505806
rain,person,23,class,199,170,500,0.05,20.0,400.0,0.1,0.5,0.00026358437025919557,0.006816216744482517,0.6677795731831774,1.0,False,0.0,1.0,9.950002670288086,199.00010585786293,1.0,0.05000000074505806,0.05000000074505806
rain,person,23,class,199,170,500,0.05,20.0,400.0,0.2,0.5,0.00026358437025919557,0.006816216744482517,0.6677795731831774,1.0,False,0.0,1.0,9.950002670288086,199.00010585786293,1.0,0.05000000074505806,0.05000000074505806
rain,person,24,all,203,500,500,0.05,2.0,40.0,0.05,0.5,2.8051113986293785e-05,0.0016051095444709063,0.16460903282523037,1.0,False,0.0,1.0,10.150001525878906,203.00006389618468,1.0,0.05000000074505806,0.05000000074505806
rain,person,24,all,203,500,500,0.05,2.0,40.0,0.1,0.5,2.8051113986293785e-05,0.0016051095444709063,0.16460903282523037,1.0,False,0.0,1.0,10.150001525878906,203.00006389618468,1.0,0.05000000074505806,0.05000000074505806
rain,person,24,all,203,500,500,0.05,2.0,40.0,0.2,0.5,2.8051113986293785e-05,0.0016051095444709063,0.16460903282523037,0.9996145216423342,True,0.061764705882352944,0.05851301550865173,10.150001525878906,203.00006389618468,1.0,0.05000000074505806,0.05000000074505806
rain,person,24,all,203,500,500,0.05,5.0,100.0,0.05,0.5,2.8051113986293785e-05,0.0016051095444709063,0.33003297006004306,1.0,False,0.0,1.0,10.150001525878906,203.00006389618468,1.0,0.05000000074505806,0.05000000074505806
rain,person,24,all,203,500,500,0.05,5.0,100.0,0.1,0.5,2.8051113986293785e-05,0.0016051095444709063,0.33003297006004306,1.0,False,0.0,1.0,10.150001525878906,203.00006389618468,1.0,0.05000000074505806,0.05000000074505806
rain,person,24,all,203,500,500,0.05,5.0,100.0,0.2,0.5,2.8051113986293785e-05,0.0016051095444709063,0.33003297006004306,1.0,False,0.0,1.0,10.150001525878906,203.00006389618468,1.0,0.05000000074505806,0.05000000074505806
rain,person,24,all,203,500,500,0.05,20.0,400.0,0.05,0.5,2.8051113986293785e-05,0.0016051095444709063,0.6633498835093998,1.0,False,0.0,1.0,10.150001525878906,203.00006389618468,1.0,0.05000000074505806,0.05000000074505806
rain,person,24,all,203,500,500,0.05,20.0,400.0,0.1,0.5,2.8051113986293785e-05,0.0016051095444709063,0.6633498835093998,1.0,False,0.0,1.0,10.150001525878906,203.00006389618468,1.0,0.05000000074505806,0.05000000074505806
rain,person,24,all,203,500,500,0.05,20.0,400.0,0.2,0.5,2.8051113986293785e-05,0.0016051095444709063,0.6633498835093998,1.0,False,0.0,1.0,10.150001525878906,203.00006389618468,1.0,0.05000000074505806,0.05000000074505806
rain,person,24,class,203,170,500,0.05,2.0,40.0,0.05,0.5,0.00017386439139954746,0.0067268130369484425,0.16460903282523037,1.0,False,0.0,1.0,10.150001525878906,203.00006389618468,1.0,0.05000000074505806,0.05000000074505806
rain,person,24,class,203,170,500,0.05,2.0,40.0,0.1,0.5,0.00017386439139954746,0.0067268130369484425,0.16460903282523037,1.0,False,0.0,1.0,10.150001525878906,203.00006389618468,1.0,0.05000000074505806,0.05000000074505806
rain,person,24,class,203,170,500,0.05,2.0,40.0,0.2,0.5,0.00017386439139954746,0.0067268130369484425,0.16460903282523037,0.9996145216423342,True,0.061764705882352944,0.05851301550865173,10.150001525878906,203.00006389618468,1.0,0.05000000074505806,0.05000000074505806
rain,person,24,class,203,170,500,0.05,5.0,100.0,0.05,0.5,0.00017386439139954746,0.0067268130369484425,0.33003297006004306,1.0,False,0.0,1.0,10.150001525878906,203.00006389618468,1.0,0.05000000074505806,0.05000000074505806
rain,person,24,class,203,170,500,0.05,5.0,100.0,0.1,0.5,0.00017386439139954746,0.0067268130369484425,0.33003297006004306,1.0,False,0.0,1.0,10.150001525878906,203.00006389618468,1.0,0.05000000074505806,0.05000000074505806
rain,person,24,class,203,170,500,0.05,5.0,100.0,0.2,0.5,0.00017386439139954746,0.0067268130369484425,0.33003297006004306,1.0,False,0.0,1.0,10.150001525878906,203.00006389618468,1.0,0.05000000074505806,0.05000000074505806
rain,person,24,class,203,170,500,0.05,20.0,400.0,0.05,0.5,0.00017386439139954746,0.0067268130369484425,0.6633498835093998,1.0,False,0.0,1.0,10.150001525878906,203.00006389618468,1.0,0.05000000074505806,0.05000000074505806
rain,person,24,class,203,170,500,0.05,20.0,400.0,0.1,0.5,0.00017386439139954746,0.0067268130369484425,0.6633498835093998,1.0,False,0.0,1.0,10.150001525878906,203.00006389618468,1.0,0.05000000074505806,0.05000000074505806
rain,person,24,class,203,170,500,0.05,20.0,400.0,0.2,0.5,0.00017386439139954746,0.0067268130369484425,0.6633498835093998,1.0,False,0.0,1.0,10.150001525878906,203.00006389618468,1.0,0.05000000074505806,0.05000000074505806
rain,rider,0,all,127,500,500,0.05,2.0,40.0,0.05,0.5,2.496322304068599e-05,0.0010140575468540192,0.23952089242876454,1.0,False,0.0,1.0,6.350002288818359,127.00009346010091,1.0,0.05000000074505806,0.05000000074505806
rain,rider,0,all,127,500,500,0.05,2.0,40.0,0.1,0.5,2.496322304068599e-05,0.0010140575468540192,0.23952089242876454,1.0,False,0.0,1.0,6.350002288818359,127.00009346010091,1.0,0.05000000074505806,0.05000000074505806
