fnr_boot_lo,fnr_boot_hi,lam,lam_index,feasible,controlled_risk,region_fnr,marked_area_fraction,fp_components_per_image,n_test_images,n_test_components,monitor_ks,monitor_flag,fnr_stratum0,fnr_stratum1,fnr_stratum2,weight_ess,weight_p_test,seed,class_name,alpha,rho,method,model,scheme,n_cal_images
,,1.0,1000,False,0.0,0.0,1.0,0.836,41,87,0.0,False,0.0,0.0,0.0,87.00007796289538,0.8213551750192962,43,bicycle,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,87
,,1.0,1000,False,0.0,0.0,1.0,0.836,41,87,0.0,False,0.0,0.0,0.0,87.00007796289538,0.8213551750192962,43,bicycle,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,87
,,1.0,1000,False,0.0,0.0,1.0,0.836,41,87,0.0,False,0.0,0.0,0.0,87.00007796289538,0.8213551750192962,43,bicycle,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,87
,,1.0,1000,False,0.0,0.0,1.0,0.836,41,87,0.0,False,0.0,0.0,0.0,87.00007796289538,0.8213551750192962,43,bicycle,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,87
,,1.0,1000,False,0.0,0.0,1.0,0.836,41,87,0.0,False,0.0,0.0,0.0,87.00007796289538,0.8213551750192962,43,bicycle,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,87
,,1.0,1000,False,0.0,0.0,1.0,0.836,41,87,0.0,False,0.0,0.0,0.0,87.00007796289538,0.8213551750192962,43,bicycle,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,87
,,1.0,1000,False,0.0,0.0,1.0,0.66,85,161,0.0,False,0.0,0.0,0.0,98.00004601479216,0.8032128175661133,44,person,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,98
,,1.0,1000,False,0.0,0.0,1.0,0.66,85,161,0.0,False,0.0,0.0,0.0,98.00004601479216,0.8032128175661133,44,person,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,98
,,1.0,1000,False,0.0,0.0,1.0,0.66,85,161,0.0,False,0.0,0.0,0.0,98.00004601479216,0.8032128175661133,44,person,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,98
,,1.0,1000,False,0.0,0.0,1.0,0.66,85,161,0.0,False,0.0,0.0,0.0,98.00004601479216,0.8032128175661133,44,person,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,98
,,1.0,1000,False,0.0,0.0,1.0,0.66,85,161,0.0,False,0.0,0.0,0.0,98.00004601479216,0.8032128175661133,44,person,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,98
,,1.0,1000,False,0.0,0.0,1.0,0.66,85,161,0.0,False,0.0,0.0,0.0,98.00004601479216,0.8032128175661133,44,person,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,98
,,1.0,1000,False,0.0,0.0,1.0,0.952,12,19,0.0,False,0.0,0.0,0.0,57.00000047683726,0.8752735174963291,44,rider,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,57
,,1.0,1000,False,0.0,0.0,1.0,0.952,12,19,0.0,False,0.0,0.0,0.0,57.00000047683726,0.8752735174963291,44,rider,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,57
,,1.0,1000,False,0.0,0.0,1.0,0.952,12,19,0.0,False,0.0,0.0,0.0,57.00000047683726,0.8752735174963291,44,rider,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,57
,,1.0,1000,False,0.0,0.0,1.0,0.952,12,19,0.0,False,0.0,0.0,0.0,57.00000047683726,0.8752735174963291,44,rider,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,57
,,1.0,1000,False,0.0,0.0,1.0,0.952,12,19,0.0,False,0.0,0.0,0.0,57.00000047683726,0.8752735174963291,44,rider,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,57
,,1.0,1000,False,0.0,0.0,1.0,0.952,12,19,0.0,False,0.0,0.0,0.0,57.00000047683726,0.8752735174963291,44,rider,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,57
,,1.0,1000,False,0.0,0.0,1.0,0.876,31,57,0.0,False,0.0,0.0,0.0,87.00007796289538,0.8213551750192962,44,bicycle,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,87
,,1.0,1000,False,0.0,0.0,1.0,0.876,31,57,0.0,False,0.0,0.0,0.0,87.00007796289538,0.8213551750192962,44,bicycle,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,87
,,1.0,1000,False,0.0,0.0,1.0,0.876,31,57,0.0,False,0.0,0.0,0.0,87.00007796289538,0.8213551750192962,44,bicycle,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,87
,,1.0,1000,False,0.0,0.0,1.0,0.876,31,57,0.0,False,0.0,0.0,0.0,87.00007796289538,0.8213551750192962,44,bicycle,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,87
,,1.0,1000,False,0.0,0.0,1.0,0.876,31,57,0.0,False,0.0,0.0,0.0,87.00007796289538,0.8213551750192962,44,bicycle,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,87
,,1.0,1000,False,0.0,0.0,1.0,0.876,31,57,0.0,False,0.0,0.0,0.0,87.00007796289538,0.8213551750192962,44,bicycle,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,87
,,1.0,1000,False,0.0,0.0,1.0,0.652,87,180,0.0,False,0.0,0.0,0.0,98.00004601479216,0.8032128175661133,45,person,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,98
,,1.0,1000,False,0.0,0.0,1.0,0.652,87,180,0.0,False,0.0,0.0,0.0,98.00004601479216,0.8032128175661133,45,person,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,98
,,1.0,1000,False,0.0,0.0,1.0,0.652,87,180,0.0,False,0.0,0.0,0.0,98.00004601479216,0.8032128175661133,45,person,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,98
,,1.0,1000,False,0.0,0.0,1.0,0.652,87,180,0.0,False,0.0,0.0,0.0,98.00004601479216,0.8032128175661133,45,person,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,98
,,1.0,1000,False,0.0,0.0,1.0,0.652,87,180,0.0,False,0.0,0.0,0.0,98.00004601479216,0.8032128175661133,45,person,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,98
,,1.0,1000,False,0.0,0.0,1.0,0.652,87,180,0.0,False,0.0,0.0,0.0,98.00004601479216,0.8032128175661133,45,person,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,98
,,1.0,1000,False,0.0,0.0,1.0,0.932,17,20,0.0,False,0.0,0.0,0.0,62.99999475479135,0.863930890867659,45,rider,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,63
,,1.0,1000,False,0.0,0.0,1.0,0.932,17,20,0.0,False,0.0,0.0,0.0,62.99999475479135,0.863930890867659,45,rider,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,63
,,1.0,1000,False,0.0,0.0,1.0,0.932,17,20,0.0,False,0.0,0.0,0.0,62.99999475479135,0.863930890867659,45,rider,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,63
,,1.0,1000,False,0.0,0.0,1.0,0.932,17,20,0.0,False,0.0,0.0,0.0,62.99999475479135,0.863930890867659,45,rider,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,63
,,1.0,1000,False,0.0,0.0,1.0,0.932,17,20,0.0,False,0.0,0.0,0.0,62.99999475479135,0.863930890867659,45,rider,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,63
,,1.0,1000,False,0.0,0.0,1.0,0.932,17,20,0.0,False,0.0,0.0,0.0,62.99999475479135,0.863930890867659,45,rider,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,63
,,1.0,1000,False,0.0,0.0,1.0,0.84,40,76,0.0,False,0.0,0.0,0.0,80.0000178813943,0.8333333167764879,45,bicycle,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,80
,,1.0,1000,False,0.0,0.0,1.0,0.84,40,76,0.0,False,0.0,0.0,0.0,80.0000178813943,0.8333333167764879,45,bicycle,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,80
,,1.0,1000,False,0.0,0.0,1.0,0.84,40,76,0.0,False,0.0,0.0,0.0,80.0000178813943,0.8333333167764879,45,bicycle,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,80
,,1.0,1000,False,0.0,0.0,1.0,0.84,40,76,0.0,False,0.0,0.0,0.0,80.0000178813943,0.8333333167764879,45,bicycle,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,80
,,1.0,1000,False,0.0,0.0,1.0,0.84,40,76,0.0,False,0.0,0.0,0.0,80.0000178813943,0.8333333167764879,45,bicycle,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,80
,,1.0,1000,False,0.0,0.0,1.0,0.84,40,76,0.0,False,0.0,0.0,0.0,80.0000178813943,0.8333333167764879,45,bicycle,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,80
,,1.0,1000,False,0.0,0.0,1.0,0.688,78,148,0.0,False,0.0,0.0,0.0,101.00006580353886,0.7984031419397936,46,person,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,101
,,1.0,1000,False,0.0,0.0,1.0,0.688,78,148,0.0,False,0.0,0.0,0.0,101.00006580353886,0.7984031419397936,46,person,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,101
,,1.0,1000,False,0.0,0.0,1.0,0.688,78,148,0.0,False,0.0,0.0,0.0,101.00006580353886,0.7984031419397936,46,person,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,101
,,1.0,1000,False,0.0,0.0,1.0,0.688,78,148,0.0,False,0.0,0.0,0.0,101.00006580353886,0.7984031419397936,46,person,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,101
,,1.0,1000,False,0.0,0.0,1.0,0.688,78,148,0.0,False,0.0,0.0,0.0,101.00006580353886,0.7984031419397936,46,person,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,101
,,1.0,1000,False,0.0,0.0,1.0,0.688,78,148,0.0,False,0.0,0.0,0.0,101.00006580353886,0.7984031419397936,46,person,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,101
,,1.0,1000,False,0.0,0.0,1.0,0.952,12,18,0.0,False,0.0,0.0,0.0,69.00000214576723,0.8528784630845025,46,rider,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,69
,,1.0,1000,False,0.0,0.0,1.0,0.952,12,18,0.0,False,0.0,0.0,0.0,69.00000214576723,0.8528784630845025,46,rider,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,69
,,1.0,1000,False,0.0,0.0,1.0,0.952,12,18,0.0,False,0.0,0.0,0.0,69.00000214576723,0.8528784630845025,46,rider,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,69
,,1.0,1000,False,0.0,0.0,1.0,0.952,12,18,0.0,False,0.0,0.0,0.0,69.00000214576723,0.8528784630845025,46,rider,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,69
,,1.0,1000,False,0.0,0.0,1.0,0.952,12,18,0.0,False,0.0,0.0,0.0,69.00000214576723,0.8528784630845025,46,rider,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,69
,,1.0,1000,False,0.0,0.0,1.0,0.952,12,18,0.0,False,0.0,0.0,0.0,69.00000214576723,0.8528784630845025,46,rider,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,69
,,1.0,1000,False,0.0,0.0,1.0,0.836,41,74,0.0,False,0.0,0.0,0.0,92.00005769730659,0.8130080859559795,46,bicycle,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,92
,,1.0,1000,False,0.0,0.0,1.0,0.836,41,74,0.0,False,0.0,0.0,0.0,92.00005769730659,0.8130080859559795,46,bicycle,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,92
,,1.0,1000,False,0.0,0.0,1.0,0.836,41,74,0.0,False,0.0,0.0,0.0,92.00005769730659,0.8130080859559795,46,bicycle,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,92
,,1.0,1000,False,0.0,0.0,1.0,0.836,41,74,0.0,False,0.0,0.0,0.0,92.00005769730659,0.8130080859559795,46,bicycle,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,92
,,1.0,1000,False,0.0,0.0,1.0,0.836,41,74,0.0,False,0.0,0.0,0.0,92.00005769730659,0.8130080859559795,46,bicycle,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,92
,,1.0,1000,False,0.0,0.0,1.0,0.836,41,74,0.0,False,0.0,0.0,0.0,92.00005769730659,0.8130080859559795,46,bicycle,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,92
,,1.0,1000,False,0.0,0.0,1.0,0.656,86,165,0.0,False,0.0,0.0,0.0,100.00006318093541,0.7999999542236355,47,person,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,100
,,1.0,1000,False,0.0,0.0,1.0,0.656,86,165,0.0,False,0.0,0.0,0.0,100.00006318093541,0.7999999542236355,47,person,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,100
,,1.0,1000,False,0.0,0.0,1.0,0.656,86,165,0.0,False,0.0,0.0,0.0,100.00006318093541,0.7999999542236355,47,person,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,100
,,1.0,1000,False,0.0,0.0,1.0,0.656,86,165,0.0,False,0.0,0.0,0.0,100.00006318093541,0.7999999542236355,47,person,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,100
,,1.0,1000,False,0.0,0.0,1.0,0.656,86,165,0.0,False,0.0,0.0,0.0,100.00006318093541,0.7999999542236355,47,person,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,100
,,1.0,1000,False,0.0,0.0,1.0,0.656,86,165,0.0,False,0.0,0.0,0.0,100.00006318093541,0.7999999542236355,47,person,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,100
,,1.0,1000,False,0.0,0.0,1.0,0.956,11,15,0.0,False,0.0,,0.0,57.00000047683726,0.8752735174963291,47,rider,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,57
,,1.0,1000,False,0.0,0.0,1.0,0.956,11,15,0.0,False,0.0,,0.0,57.00000047683726,0.8752735174963291,47,rider,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,57
,,1.0,1000,False,0.0,0.0,1.0,0.956,11,15,0.0,False,0.0,,0.0,57.00000047683726,0.8752735174963291,47,rider,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,57
,,1.0,1000,False,0.0,0.0,1.0,0.956,11,15,0.0,False,0.0,,0.0,57.00000047683726,0.8752735174963291,47,rider,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,57
,,1.0,1000,False,0.0,0.0,1.0,0.956,11,15,0.0,False,0.0,,0.0,57.00000047683726,0.8752735174963291,47,rider,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,57
,,1.0,1000,False,0.0,0.0,1.0,0.956,11,15,0.0,False,0.0,,0.0,57.00000047683726,0.8752735174963291,47,rider,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,57
,,1.0,1000,False,0.0,0.0,1.0,0.86,35,57,0.0,False,0.0,0.0,0.0,88.00002336502237,0.8196721119254039,47,bicycle,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,88
,,1.0,1000,False,0.0,0.0,1.0,0.86,35,57,0.0,False,0.0,0.0,0.0,88.00002336502237,0.8196721119254039,47,bicycle,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,88
,,1.0,1000,False,0.0,0.0,1.0,0.86,35,57,0.0,False,0.0,0.0,0.0,88.00002336502237,0.8196721119254039,47,bicycle,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,88
,,1.0,1000,False,0.0,0.0,1.0,0.86,35,57,0.0,False,0.0,0.0,0.0,88.00002336502237,0.8196721119254039,47,bicycle,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,88
,,1.0,1000,False,0.0,0.0,1.0,0.86,35,57,0.0,False,0.0,0.0,0.0,88.00002336502237,0.8196721119254039,47,bicycle,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,88
,,1.0,1000,False,0.0,0.0,1.0,0.86,35,57,0.0,False,0.0,0.0,0.0,88.00002336502237,0.8196721119254039,47,bicycle,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,88
,,1.0,1000,False,0.0,0.0,1.0,0.648,88,185,0.0,False,0.0,0.0,0.0,103.0000829696834,0.7952285649058838,48,person,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,103
,,1.0,1000,False,0.0,0.0,1.0,0.648,88,185,0.0,False,0.0,0.0,0.0,103.0000829696834,0.7952285649058838,48,person,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,103
,,1.0,1000,False,0.0,0.0,1.0,0.648,88,185,0.0,False,0.0,0.0,0.0,103.0000829696834,0.7952285649058838,48,person,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,103
,,1.0,1000,False,0.0,0.0,1.0,0.648,88,185,0.0,False,0.0,0.0,0.0,103.0000829696834,0.7952285649058838,48,person,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,103
,,1.0,1000,False,0.0,0.0,1.0,0.648,88,185,0.0,False,0.0,0.0,0.0,103.0000829696834,0.7952285649058838,48,person,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,103
,,1.0,1000,False,0.0,0.0,1.0,0.648,88,185,0.0,False,0.0,0.0,0.0,103.0000829696834,0.7952285649058838,48,person,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,103
,,1.0,1000,False,0.0,0.0,1.0,0.94,15,21,0.0,False,0.0,0.0,0.0,61.99999570846567,0.8658008693752902,48,rider,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,62
,,1.0,1000,False,0.0,0.0,1.0,0.94,15,21,0.0,False,0.0,0.0,0.0,61.99999570846567,0.8658008693752902,48,rider,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,62
,,1.0,1000,False,0.0,0.0,1.0,0.94,15,21,0.0,False,0.0,0.0,0.0,61.99999570846567,0.8658008693752902,48,rider,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,62
,,1.0,1000,False,0.0,0.0,1.0,0.94,15,21,0.0,False,0.0,0.0,0.0,61.99999570846567,0.8658008693752902,48,rider,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,62
,,1.0,1000,False,0.0,0.0,1.0,0.94,15,21,0.0,False,0.0,0.0,0.0,61.99999570846567,0.8658008693752902,48,rider,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,62
,,1.0,1000,False,0.0,0.0,1.0,0.94,15,21,0.0,False,0.0,0.0,0.0,61.99999570846567,0.8658008693752902,48,rider,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,62
,,1.0,1000,False,0.0,0.0,1.0,0.844,39,77,0.0,False,0.0,0.0,0.0,85.00006079674986,0.8247422193895584,48,bicycle,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,85
,,1.0,1000,False,0.0,0.0,1.0,0.844,39,77,0.0,False,0.0,0.0,0.0,85.00006079674986,0.8247422193895584,48,bicycle,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,85
,,1.0,1000,False,0.0,0.0,1.0,0.844,39,77,0.0,False,0.0,0.0,0.0,85.00006079674986,0.8247422193895584,48,bicycle,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,85
,,1.0,1000,False,0.0,0.0,1.0,0.844,39,77,0.0,False,0.0,0.0,0.0,85.00006079674986,0.8247422193895584,48,bicycle,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,85
,,1.0,1000,False,0.0,0.0,1.0,0.844,39,77,0.0,False,0.0,0.0,0.0,85.00006079674986,0.8247422193895584,48,bicycle,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,85
,,1.0,1000,False,0.0,0.0,1.0,0.844,39,77,0.0,False,0.0,0.0,0.0,85.00006079674986,0.8247422193895584,48,bicycle,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,85
,,1.0,1000,False,0.0,0.0,1.0,0.636,91,180,0.0,False,0.0,0.0,0.0,94.95527214694788,0.8077326106608317,49,person,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,95
,,1.0,1000,False,0.0,0.0,1.0,0.636,91,180,0.0,False,0.0,0.0,0.0,94.95527214694788,0.8077326106608317,49,person,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,95
,,1.0,1000,False,0.0,0.0,1.0,0.636,91,180,0.0,False,0.0,0.0,0.0,94.95527214694788,0.8077326106608317,49,person,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,95
,,1.0,1000,False,0.0,0.0,1.0,0.636,91,180,0.0,False,0.0,0.0,0.0,94.95527214694788,0.8077326106608317,49,person,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,95
,,1.0,1000,False,0.0,0.0,1.0,0.636,91,180,0.0,False,0.0,0.0,0.0,94.95527214694788,0.8077326106608317,49,person,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,95
,,1.0,1000,False,0.0,0.0,1.0,0.636,91,180,0.0,False,0.0,0.0,0.0,94.95527214694788,0.8077326106608317,49,person,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,95
,,1.0,1000,False,0.0,0.0,1.0,0.936,16,24,0.0,False,0.0,0.0,0.0,65.0000059604645,0.8602150449423119,49,rider,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,65
,,1.0,1000,False,0.0,0.0,1.0,0.936,16,24,0.0,False,0.0,0.0,0.0,65.0000059604645,0.8602150449423119,49,rider,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,65
,,1.0,1000,False,0.0,0.0,1.0,0.936,16,24,0.0,False,0.0,0.0,0.0,65.0000059604645,0.8602150449423119,49,rider,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,65
,,1.0,1000,False,0.0,0.0,1.0,0.936,16,24,0.0,False,0.0,0.0,0.0,65.0000059604645,0.8602150449423119,49,rider,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,65
,,1.0,1000,False,0.0,0.0,1.0,0.936,16,24,0.0,False,0.0,0.0,0.0,65.0000059604645,0.8602150449423119,49,rider,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,65
,,1.0,1000,False,0.0,0.0,1.0,0.936,16,24,0.0,False,0.0,0.0,0.0,65.0000059604645,0.8602150449423119,49,rider,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,65
,,1.0,1000,False,0.0,0.0,1.0,0.844,39,69,0.0,False,0.0,0.0,0.0,90.00004053116356,0.8163264988363422,49,bicycle,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,90
,,1.0,1000,False,0.0,0.0,1.0,0.844,39,69,0.0,False,0.0,0.0,0.0,90.00004053116356,0.8163264988363422,49,bicycle,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,90
,,1.0,1000,False,0.0,0.0,1.0,0.844,39,69,0.0,False,0.0,0.0,0.0,90.00004053116356,0.8163264988363422,49,bicycle,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,90
,,1.0,1000,False,0.0,0.0,1.0,0.844,39,69,0.0,False,0.0,0.0,0.0,90.00004053116356,0.8163264988363422,49,bicycle,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,90
,,1.0,1000,False,0.0,0.0,1.0,0.844,39,69,0.0,False,0.0,0.0,0.0,90.00004053116356,0.8163264988363422,49,bicycle,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,90
,,1.0,1000,False,0.0,0.0,1.0,0.844,39,69,0.0,False,0.0,0.0,0.0,90.00004053116356,0.8163264988363422,49,bicycle,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,90
,,1.0,1000,False,0.0,0.0,1.0,0.688,78,145,0.0,False,0.0,0.0,0.0,97.00003743172115,0.8048289460446589,50,person,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,97
,,1.0,1000,False,0.0,0.0,1.0,0.688,78,145,0.0,False,0.0,0.0,0.0,97.00003743172115,0.8048289460446589,50,person,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,97
,,1.0,1000,False,0.0,0.0,1.0,0.688,78,145,0.0,False,0.0,0.0,0.0,97.00003743172115,0.8048289460446589,50,person,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,97
,,1.0,1000,False,0.0,0.0,1.0,0.688,78,145,0.0,False,0.0,0.0,0.0,97.00003743172115,0.8048289460446589,50,person,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,97
,,1.0,1000,False,0.0,0.0,1.0,0.688,78,145,0.0,False,0.0,0.0,0.0,97.00003743172115,0.8048289460446589,50,person,0.1,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,97
,,1.0,1000,False,0.0,0.0,1.0,0.688,78,145,0.0,False,0.0,0.0,0.0,97.00003743172115,0.8048289460446589,50,person,0.2,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,97
,,1.0,1000,False,0.0,0.0,1.0,0.936,16,19,0.0,False,0.0,0.0,0.0,57.99999952316294,0.8733624417777147,50,rider,0.05,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,58
,,1.0,1000,False,0.0,0.0,1.0,0.936,16,19,0.0,False,0.0,0.0,0.0,57.99999952316294,0.8733624417777147,50,rider,0.1,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,58
,,1.0,1000,False,0.0,0.0,1.0,0.936,16,19,0.0,False,0.0,0.0,0.0,57.99999952316294,0.8733624417777147,50,rider,0.2,0.1,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,58
,,1.0,1000,False,0.0,0.0,1.0,0.936,16,19,0.0,False,0.0,0.0,0.0,57.99999952316294,0.8733624417777147,50,rider,0.05,0.5,weighted_crc,segformer_b2_cityscapes,cityscapes_val_half,58
